name,indeks,k,year,D,S
Edirne,SPI,9,1972,11,0.0
Edirne,SPI,9,1972,12,0.0
Edirne,SPI,9,1973,1,1.529
Edirne,SPI,9,1973,2,2.478
Edirne,SPI,9,1973,3,0.0
Edirne,SPI,9,1973,4,0.0
Edirne,SPI,9,1973,5,0.0
Edirne,SPI,9,1973,6,0.0
Edirne,SPI,9,1973,7,0.0
Edirne,SPI,9,1973,8,0.0
Edirne,SPI,9,1973,9,0.0
Edirne,SPI,9,1973,10,0.0
Edirne,SPI,9,1973,11,0.0
Edirne,SPI,9,1973,12,0.0
Edirne,SPI,9,1974,1,2.035
Edirne,SPI,9,1974,2,3.564
Edirne,SPI,9,1974,3,5.041
Edirne,SPI,9,1974,4,6.352
Edirne,SPI,9,1974,5,7.851
Edirne,SPI,9,1974,6,8.843
Edirne,SPI,9,1974,7,9.792
Edirne,SPI,9,1974,8,10.513
Edirne,SPI,9,1974,9,11.402
Edirne,SPI,9,1974,10,11.934
Edirne,SPI,9,1974,11,12.578
Edirne,SPI,9,1974,12,12.771
Edirne,SPI,9,1975,1,0.901
Edirne,SPI,9,1975,2,1.739
Edirne,SPI,9,1975,3,2.12
Edirne,SPI,9,1975,4,2.352
Edirne,SPI,9,1975,5,2.73
Edirne,SPI,9,1975,6,0.0
Edirne,SPI,9,1975,7,0.0
Edirne,SPI,9,1975,8,0.0
Edirne,SPI,9,1975,9,0.0
Edirne,SPI,9,1975,10,0.0
Edirne,SPI,9,1975,11,0.0
Edirne,SPI,9,1975,12,0.0
Edirne,SPI,9,1976,1,1.855
Edirne,SPI,9,1976,2,3.597
Edirne,SPI,9,1976,3,5.409
Edirne,SPI,9,1976,4,6.521
Edirne,SPI,9,1976,5,7.457
Edirne,SPI,9,1976,6,8.495
Edirne,SPI,9,1976,7,9.288
Edirne,SPI,9,1976,8,9.75
Edirne,SPI,9,1976,9,9.86
Edirne,SPI,9,1976,10,9.997
Edirne,SPI,9,1976,11,0.0
Edirne,SPI,9,1976,12,0.0
Edirne,SPI,9,1977,1,0.38
Edirne,SPI,9,1977,2,0.842
Edirne,SPI,9,1977,3,1.635
Edirne,SPI,9,1977,4,2.747
Edirne,SPI,9,1977,5,4.559
Edirne,SPI,9,1977,6,6.301
Edirne,SPI,9,1977,7,8.156
Edirne,SPI,9,1977,8,9.092
Edirne,SPI,9,1977,9,10.13
Edirne,SPI,9,1977,10,10.24
Edirne,SPI,9,1977,11,10.377
Edirne,SPI,9,1977,12,10.457
Edirne,SPI,9,1978,1,0.661
Edirne,SPI,9,1978,2,1.254
Edirne,SPI,9,1978,3,1.825
Edirne,SPI,9,1978,4,1.357
Edirne,SPI,9,1978,5,1.51
Edirne,SPI,9,1978,6,0.0
Edirne,SPI,9,1978,7,0.0
Edirne,SPI,9,1978,8,0.0
Edirne,SPI,9,1978,9,0.0
Edirne,SPI,9,1978,10,0.0
Edirne,SPI,9,1978,11,0.0
Edirne,SPI,9,1978,12,0.0
Edirne,SPI,9,1979,1,1.399
Edirne,SPI,9,1979,2,2.054
Edirne,SPI,9,1979,3,2.347
Edirne,SPI,9,1979,4,2.527
Edirne,SPI,9,1979,5,2.79
Edirne,SPI,9,1979,6,3.014
Edirne,SPI,9,1979,7,3.194
Edirne,SPI,9,1979,8,3.457
Edirne,SPI,9,1979,9,3.545
Edirne,SPI,9,1979,10,3.725
Edirne,SPI,9,1979,11,3.988
Edirne,SPI,9,1979,12,0.0
Edirne,SPI,9,1980,1,0.265
Edirne,SPI,9,1980,2,0.385
Edirne,SPI,9,1980,3,0.0
Edirne,SPI,9,1980,4,0.0
Edirne,SPI,9,1980,5,0.0
Edirne,SPI,9,1980,6,0.0
Edirne,SPI,9,1980,7,0.0
Edirne,SPI,9,1980,8,0.0
Edirne,SPI,9,1980,9,0.0
Edirne,SPI,9,1980,10,0.0
Edirne,SPI,9,1980,11,0.0
Edirne,SPI,9,1980,12,0.0
Edirne,SPI,9,1981,1,1.115
Edirne,SPI,9,1981,2,1.827
Edirne,SPI,9,1981,3,2.588
Edirne,SPI,9,1981,4,0.0
Edirne,SPI,9,1981,5,0.0
Edirne,SPI,9,1981,6,0.0
Edirne,SPI,9,1981,7,0.0
Edirne,SPI,9,1981,8,0.0
Edirne,SPI,9,1981,9,0.0
Edirne,SPI,9,1981,10,0.0
Edirne,SPI,9,1981,11,0.0
Edirne,SPI,9,1981,12,0.0
Edirne,SPI,9,1982,1,0.627
Edirne,SPI,9,1982,2,1.388
Edirne,SPI,9,1982,3,2.1
Edirne,SPI,9,1982,4,3.215
Edirne,SPI,9,1982,5,3.715
Edirne,SPI,9,1982,6,3.789
Edirne,SPI,9,1982,7,0.0
Edirne,SPI,9,1982,8,0.0
Edirne,SPI,9,1982,9,0.0
Edirne,SPI,9,1982,10,0.0
Edirne,SPI,9,1982,11,0.0
Edirne,SPI,9,1982,12,0.0
Edirne,SPI,9,1983,1,1.938
Edirne,SPI,9,1983,2,3.596
Edirne,SPI,9,1983,3,5.061
Edirne,SPI,9,1983,4,6.397
Edirne,SPI,9,1983,5,7.799
Edirne,SPI,9,1983,6,8.434
Edirne,SPI,9,1983,7,8.978
Edirne,SPI,9,1983,8,9.524
Edirne,SPI,9,1983,9,10.068
Edirne,SPI,9,1983,10,10.453
Edirne,SPI,9,1983,11,10.964
Edirne,SPI,9,1983,12,11.349
Edirne,SPI,9,1984,1,0.477
Edirne,SPI,9,1984,2,0.0
Edirne,SPI,9,1984,3,0.0
Edirne,SPI,9,1984,4,0.0
Edirne,SPI,9,1984,5,0.0
Edirne,SPI,9,1984,6,0.0
Edirne,SPI,9,1984,7,0.0
Edirne,SPI,9,1984,8,0.0
Edirne,SPI,9,1984,9,0.0
Edirne,SPI,9,1984,10,0.0
Edirne,SPI,9,1984,11,0.0
Edirne,SPI,9,1984,12,0.0
Edirne,SPI,9,1985,1,1.52
Edirne,SPI,9,1985,2,2.641
Edirne,SPI,9,1985,3,3.634
Edirne,SPI,9,1985,4,4.193
Edirne,SPI,9,1985,5,4.965
Edirne,SPI,9,1985,6,5.203
Edirne,SPI,9,1985,7,5.787
Edirne,SPI,9,1985,8,6.724
Edirne,SPI,9,1985,9,7.147
Edirne,SPI,9,1985,10,7.389
Edirne,SPI,9,1985,11,7.63
Edirne,SPI,9,1985,12,8.184
Edirne,SPI,9,1986,1,2.08
Edirne,SPI,9,1986,2,4.135
Edirne,SPI,9,1986,3,5.072
Edirne,SPI,9,1986,4,5.935
Edirne,SPI,9,1986,5,7.001
Edirne,SPI,9,1986,6,7.718
Edirne,SPI,9,1986,7,8.718
Edirne,SPI,9,1986,8,9.761
Edirne,SPI,9,1986,9,10.45
Edirne,SPI,9,1986,10,10.955
Edirne,SPI,9,1986,11,11.119
Edirne,SPI,9,1986,12,12.311
Edirne,SPI,9,1987,1,1.39
Edirne,SPI,9,1987,2,3.445
Edirne,SPI,9,1987,3,5.525
Edirne,SPI,9,1987,4,6.859
Edirne,SPI,9,1987,5,8.044
Edirne,SPI,9,1987,6,8.981
Edirne,SPI,9,1987,7,9.844
Edirne,SPI,9,1987,8,10.91
Edirne,SPI,9,1987,9,11.634
Edirne,SPI,9,1987,10,12.627
Edirne,SPI,9,1987,11,13.67
Edirne,SPI,9,1987,12,14.394
Edirne,SPI,9,1988,1,1.337
Edirne,SPI,9,1988,2,2.482
Edirne,SPI,9,1988,3,3.158
Edirne,SPI,9,1988,4,3.586
Edirne,SPI,9,1988,5,4.262
Edirne,SPI,9,1988,6,0.0
Edirne,SPI,9,1988,7,0.0
Edirne,SPI,9,1988,8,0.0
Edirne,SPI,9,1988,9,0.0
Edirne,SPI,9,1988,10,0.0
Edirne,SPI,9,1988,11,0.0
Edirne,SPI,9,1988,12,0.0
Edirne,SPI,9,1989,1,1.543
Edirne,SPI,9,1989,2,3.005
Edirne,SPI,9,1989,3,3.979
Edirne,SPI,9,1989,4,4.558
Edirne,SPI,9,1989,5,5.254
Edirne,SPI,9,1989,6,6.591
Edirne,SPI,9,1989,7,7.267
Edirne,SPI,9,1989,8,7.846
Edirne,SPI,9,1989,9,8.498
Edirne,SPI,9,1989,10,8.78
Edirne,SPI,9,1989,11,8.803
Edirne,SPI,9,1989,12,0.0
Edirne,SPI,9,1990,1,1.663
Edirne,SPI,9,1990,2,3.211
Edirne,SPI,9,1990,3,4.529
Edirne,SPI,9,1990,4,5.822
Edirne,SPI,9,1990,5,7.053
Edirne,SPI,9,1990,6,8.437
Edirne,SPI,9,1990,7,10.082
Edirne,SPI,9,1990,8,11.072
Edirne,SPI,9,1990,9,11.551
Edirne,SPI,9,1990,10,12.015
Edirne,SPI,9,1990,11,12.332
Edirne,SPI,9,1990,12,12.49
Edirne,SPI,9,1991,1,1.372
Edirne,SPI,9,1991,2,1.788
Edirne,SPI,9,1991,3,2.585
Edirne,SPI,9,1991,4,2.868
Edirne,SPI,9,1991,5,2.98
Edirne,SPI,9,1991,6,0.0
Edirne,SPI,9,1991,7,0.0
Edirne,SPI,9,1991,8,0.0
Edirne,SPI,9,1991,9,0.0
Edirne,SPI,9,1991,10,0.0
Edirne,SPI,9,1991,11,0.0
Edirne,SPI,9,1991,12,0.0
Edirne,SPI,9,1992,1,1.087
Edirne,SPI,9,1992,2,2.076
Edirne,SPI,9,1992,3,2.754
Edirne,SPI,9,1992,4,3.408
Edirne,SPI,9,1992,5,3.733
Edirne,SPI,9,1992,6,4.391
Edirne,SPI,9,1992,7,5.179
Edirne,SPI,9,1992,8,6.168
Edirne,SPI,9,1992,9,6.493
Edirne,SPI,9,1992,10,6.765
Edirne,SPI,9,1992,11,0.0
Edirne,SPI,9,1992,12,0.0
Edirne,SPI,9,1993,1,1.711
Edirne,SPI,9,1993,2,3.093
Edirne,SPI,9,1993,3,4.016
Edirne,SPI,9,1993,4,4.619
Edirne,SPI,9,1993,5,4.932
Edirne,SPI,9,1993,6,5.615
Edirne,SPI,9,1993,7,6.296
Edirne,SPI,9,1993,8,6.899
Edirne,SPI,9,1993,9,7.212
Edirne,SPI,9,1993,10,7.469
Edirne,SPI,9,1993,11,0.0
Edirne,SPI,9,1993,12,0.0
Edirne,SPI,9,1994,1,1.903
Edirne,SPI,9,1994,2,3.376
Edirne,SPI,9,1994,3,4.556
Edirne,SPI,9,1994,4,5.827
Edirne,SPI,9,1994,5,7.444
Edirne,SPI,9,1994,6,8.874
Edirne,SPI,9,1994,7,10.382
Edirne,SPI,9,1994,8,11.258
Edirne,SPI,9,1994,9,11.891
Edirne,SPI,9,1994,10,12.122
Edirne,SPI,9,1994,11,0.0
Edirne,SPI,9,1994,12,0.0
Edirne,SPI,9,1995,1,0.152
Edirne,SPI,9,1995,2,0.0
Edirne,SPI,9,1995,3,0.0
Edirne,SPI,9,1995,4,0.0
Edirne,SPI,9,1995,5,0.0
Edirne,SPI,9,1995,6,0.0
Edirne,SPI,9,1995,7,0.0
Edirne,SPI,9,1995,8,0.0
Edirne,SPI,9,1995,9,0.0
Edirne,SPI,9,1995,10,0.0
Edirne,SPI,9,1995,11,0.0
Edirne,SPI,9,1995,12,0.0
Edirne,SPI,9,1996,1,0.391
Edirne,SPI,9,1996,2,0.433
Edirne,SPI,9,1996,3,0.333
Edirne,SPI,9,1996,4,0.0
Edirne,SPI,9,1996,5,0.0
Edirne,SPI,9,1996,6,0.0
Edirne,SPI,9,1996,7,0.0
Edirne,SPI,9,1996,8,0.0
Edirne,SPI,9,1996,9,0.0
Edirne,SPI,9,1996,10,0.0
Edirne,SPI,9,1996,11,0.0
Edirne,SPI,9,1996,12,0.0
Edirne,SPI,9,1997,1,0.587
Edirne,SPI,9,1997,2,0.771
Edirne,SPI,9,1997,3,0.807
Edirne,SPI,9,1997,4,0.0
Edirne,SPI,9,1997,5,0.0
Edirne,SPI,9,1997,6,0.0
Edirne,SPI,9,1997,7,0.0
Edirne,SPI,9,1997,8,0.0
Edirne,SPI,9,1997,9,0.0
Edirne,SPI,9,1997,10,0.0
Edirne,SPI,9,1997,11,0.0
Edirne,SPI,9,1997,12,0.0
Edirne,SPI,9,1998,1,0.0
Edirne,SPI,9,1998,2,0.0
Edirne,SPI,9,1998,3,0.0
Edirne,SPI,9,1998,4,0.0
Edirne,SPI,9,1998,5,0.0
Edirne,SPI,9,1998,6,0.0
Edirne,SPI,9,1998,7,0.0
Edirne,SPI,9,1998,8,0.0
Edirne,SPI,9,1998,9,0.0
Edirne,SPI,9,1998,10,0.0
Edirne,SPI,9,1998,11,0.0
Edirne,SPI,9,1998,12,0.0
Edirne,SPI,9,1999,1,0.0
Edirne,SPI,9,1999,2,0.0
Edirne,SPI,9,1999,3,0.0
Edirne,SPI,9,1999,4,0.0
Edirne,SPI,9,1999,5,0.0
Edirne,SPI,9,1999,6,0.0
Edirne,SPI,9,1999,7,0.0
Edirne,SPI,9,1999,8,0.0
Edirne,SPI,9,1999,9,0.0
Edirne,SPI,9,1999,10,0.0
Edirne,SPI,9,1999,11,0.0
Edirne,SPI,9,1999,12,0.0
Edirne,SPI,9,2000,1,1.534
Edirne,SPI,9,2000,2,3.038
Edirne,SPI,9,2000,3,4.43
Edirne,SPI,9,2000,4,5.545
Edirne,SPI,9,2000,5,6.649
Edirne,SPI,9,2000,6,7.691
Edirne,SPI,9,2000,7,8.591
Edirne,SPI,9,2000,8,9.194
Edirne,SPI,9,2000,9,10.208
Edirne,SPI,9,2000,10,10.663
Edirne,SPI,9,2000,11,11.082
Edirne,SPI,9,2000,12,11.094
Edirne,SPI,9,2001,1,1.852
Edirne,SPI,9,2001,2,3.527
Edirne,SPI,9,2001,3,5.331
Edirne,SPI,9,2001,4,6.696
Edirne,SPI,9,2001,5,7.897
Edirne,SPI,9,2001,6,9.262
Edirne,SPI,9,2001,7,10.414
Edirne,SPI,9,2001,8,11.621
Edirne,SPI,9,2001,9,12.98
Edirne,SPI,9,2001,10,14.187
Edirne,SPI,9,2001,11,15.263
Edirne,SPI,9,2001,12,16.277
Edirne,SPI,9,2002,1,1.036
Edirne,SPI,9,2002,2,1.765
Edirne,SPI,9,2002,3,2.443
Edirne,SPI,9,2002,4,3.936
Edirne,SPI,9,2002,5,5.009
Edirne,SPI,9,2002,6,6.861
Edirne,SPI,9,2002,7,8.536
Edirne,SPI,9,2002,8,10.34
Edirne,SPI,9,2002,9,11.705
Edirne,SPI,9,2002,10,12.711
Edirne,SPI,9,2002,11,14.021
Edirne,SPI,9,2002,12,15.423
Edirne,SPI,9,2003,1,0.465
Edirne,SPI,9,2003,2,0.779
Edirne,SPI,9,2003,3,0.798
Edirne,SPI,9,2003,4,0.0
Edirne,SPI,9,2003,5,0.0
Edirne,SPI,9,2003,6,0.0
Edirne,SPI,9,2003,7,0.0
Edirne,SPI,9,2003,8,0.0
Edirne,SPI,9,2003,9,0.0
Edirne,SPI,9,2003,10,0.0
Edirne,SPI,9,2003,11,0.0
Edirne,SPI,9,2003,12,0.0
Edirne,SPI,9,2004,1,1.264
Edirne,SPI,9,2004,2,2.355
Edirne,SPI,9,2004,3,3.071
Edirne,SPI,9,2004,4,4.028
Edirne,SPI,9,2004,5,4.594
Edirne,SPI,9,2004,6,5.551
Edirne,SPI,9,2004,7,6.164
Edirne,SPI,9,2004,8,7.217
Edirne,SPI,9,2004,9,7.933
Edirne,SPI,9,2004,10,8.89
Edirne,SPI,9,2004,11,9.387
Edirne,SPI,9,2004,12,9.742
Edirne,SPI,9,2005,1,0.123
Edirne,SPI,9,2005,2,0.216
Edirne,SPI,9,2005,3,0.26
Edirne,SPI,9,2005,4,0.0
Edirne,SPI,9,2005,5,0.0
Edirne,SPI,9,2005,6,0.0
Edirne,SPI,9,2005,7,0.0
Edirne,SPI,9,2005,8,0.0
Edirne,SPI,9,2005,9,0.0
Edirne,SPI,9,2005,10,0.0
Edirne,SPI,9,2005,11,0.0
Edirne,SPI,9,2005,12,0.0
Edirne,SPI,9,2006,1,0.0
Edirne,SPI,9,2006,2,0.0
Edirne,SPI,9,2006,3,0.0
Edirne,SPI,9,2006,4,0.0
Edirne,SPI,9,2006,5,0.0
Edirne,SPI,9,2006,6,0.0
Edirne,SPI,9,2006,7,0.0
Edirne,SPI,9,2006,8,0.0
Edirne,SPI,9,2006,9,0.0
Edirne,SPI,9,2006,10,0.0
Edirne,SPI,9,2006,11,0.0
Edirne,SPI,9,2006,12,0.0
Edirne,SPI,9,2007,1,0.907
Edirne,SPI,9,2007,2,1.564
Edirne,SPI,9,2007,3,2.126
Edirne,SPI,9,2007,4,2.47
Edirne,SPI,9,2007,5,3.032
Edirne,SPI,9,2007,6,0.0
Edirne,SPI,9,2007,7,0.0
Edirne,SPI,9,2007,8,0.0
Edirne,SPI,9,2007,9,0.0
Edirne,SPI,9,2007,10,0.0
Edirne,SPI,9,2007,11,0.0
Edirne,SPI,9,2007,12,0.0
Edirne,SPI,9,2008,1,1.108
Edirne,SPI,9,2008,2,2.081
Edirne,SPI,9,2008,3,3.137
Edirne,SPI,9,2008,4,3.967
Edirne,SPI,9,2008,5,5.012
Edirne,SPI,9,2008,6,5.128
Edirne,SPI,9,2008,7,5.379
Edirne,SPI,9,2008,8,5.544
Edirne,SPI,9,2008,9,5.686
Edirne,SPI,9,2008,10,6.027
Edirne,SPI,9,2008,11,6.521
Edirne,SPI,9,2008,12,0.0
Edirne,SPI,9,2009,1,1.151
Edirne,SPI,9,2009,2,1.745
Edirne,SPI,9,2009,3,2.575
Edirne,SPI,9,2009,4,3.631
Edirne,SPI,9,2009,5,4.604
Edirne,SPI,9,2009,6,5.712
Edirne,SPI,9,2009,7,5.91
Edirne,SPI,9,2009,8,6.128
Edirne,SPI,9,2009,9,6.697
Edirne,SPI,9,2009,10,7.293
Edirne,SPI,9,2009,11,8.401
Edirne,SPI,9,2009,12,8.625
Edirne,SPI,9,2010,1,0.0
Edirne,SPI,9,2010,2,0.0
Edirne,SPI,9,2010,3,0.0
Edirne,SPI,9,2010,4,0.0
Edirne,SPI,9,2010,5,0.0
Edirne,SPI,9,2010,6,0.0
Edirne,SPI,9,2010,7,0.0
Edirne,SPI,9,2010,8,0.0
Edirne,SPI,9,2010,9,0.0
Edirne,SPI,9,2010,10,0.0
Edirne,SPI,9,2010,11,0.0
Edirne,SPI,9,2010,12,0.0
Edirne,SPI,9,2011,1,1.42
Edirne,SPI,9,2011,2,2.631
Edirne,SPI,9,2011,3,3.844
Edirne,SPI,9,2011,4,4.624
Edirne,SPI,9,2011,5,5.427
Edirne,SPI,9,2011,6,5.941
Edirne,SPI,9,2011,7,6.044
Edirne,SPI,9,2011,8,0.0
Edirne,SPI,9,2011,9,0.0
Edirne,SPI,9,2011,10,0.0
Edirne,SPI,9,2011,11,0.0
Edirne,SPI,9,2011,12,0.0
Edirne,SPI,9,2012,1,1.525
Edirne,SPI,9,2012,2,2.632
Edirne,SPI,9,2012,3,3.331
Edirne,SPI,9,2012,4,3.597
Edirne,SPI,9,2012,5,4.268
Edirne,SPI,9,2012,6,0.0
Edirne,SPI,9,2012,7,0.0
Edirne,SPI,9,2012,8,0.0
Edirne,SPI,9,2012,9,0.0
Edirne,SPI,9,2012,10,0.0
Edirne,SPI,9,2012,11,0.0
Edirne,SPI,9,2012,12,0.0
Edirne,SPI,9,2013,1,1.1
Edirne,SPI,9,2013,2,1.329
Edirne,SPI,9,2013,3,0.0
Edirne,SPI,9,2013,4,0.0
Edirne,SPI,9,2013,5,0.0
Edirne,SPI,9,2013,6,0.0
Edirne,SPI,9,2013,7,0.0
Edirne,SPI,9,2013,8,0.0
Edirne,SPI,9,2013,9,0.0
Edirne,SPI,9,2013,10,0.0
Edirne,SPI,9,2013,11,0.0
Edirne,SPI,9,2013,12,0.0
Edirne,SPI,9,2014,1,0.486
Edirne,SPI,9,2014,2,1.586
Edirne,SPI,9,2014,3,2.063
Edirne,SPI,9,2014,4,2.443
Edirne,SPI,9,2014,5,2.719
Edirne,SPI,9,2014,6,2.948
Edirne,SPI,9,2014,7,0.0
Edirne,SPI,9,2014,8,0.0
Edirne,SPI,9,2014,9,0.0
Edirne,SPI,9,2014,10,0.0
Edirne,SPI,9,2014,11,0.0
Edirne,SPI,9,2014,12,0.0
Edirne,SPI,9,2015,1,0.655
Edirne,SPI,9,2015,2,0.0
Edirne,SPI,9,2015,3,0.0
Edirne,SPI,9,2015,4,0.0
Edirne,SPI,9,2015,5,0.0
Edirne,SPI,9,2015,6,0.0
Edirne,SPI,9,2015,7,0.0
Edirne,SPI,9,2015,8,0.0
Edirne,SPI,9,2015,9,0.0
Edirne,SPI,9,2015,10,0.0
Edirne,SPI,9,2015,11,0.0
Edirne,SPI,9,2015,12,0.0
Edirne,SPI,9,2016,1,1.856
Edirne,SPI,9,2016,2,2.926
Edirne,SPI,9,2016,3,3.392
Edirne,SPI,9,2016,4,0.0
Edirne,SPI,9,2016,5,0.0
Edirne,SPI,9,2016,6,0.0
Edirne,SPI,9,2016,7,0.0
Edirne,SPI,9,2016,8,0.0
Edirne,SPI,9,2016,9,0.0
Edirne,SPI,9,2016,10,0.0
Edirne,SPI,9,2016,11,0.0
Edirne,SPI,9,2016,12,0.0
Edirne,SPI,9,2017,1,2.176
Edirne,SPI,9,2017,2,4.085
Edirne,SPI,9,2017,3,5.941
Edirne,SPI,9,2017,4,7.715
Edirne,SPI,9,2017,5,9.413
Edirne,SPI,9,2017,6,10.743
Edirne,SPI,9,2017,7,11.813
Edirne,SPI,9,2017,8,12.375
Edirne,SPI,9,2017,9,12.841
Edirne,SPI,9,2017,10,0.0
Edirne,SPI,9,2017,11,0.0
Edirne,SPI,9,2017,12,0.0
Edirne,SPI,9,2018,1,0.0
Edirne,SPI,9,2018,2,0.0
Edirne,SPI,9,2018,3,0.0
Edirne,SPI,9,2018,4,0.0
Edirne,SPI,9,2018,5,0.0
Edirne,SPI,9,2018,6,0.0
Edirne,SPI,9,2018,7,0.0
Edirne,SPI,9,2018,8,0.0
Edirne,SPI,9,2018,9,0.0
Edirne,SPI,9,2018,10,0.0
Edirne,SPI,9,2018,11,0.0
Edirne,SPI,9,2018,12,0.0
Edirne,SPI,9,2019,1,1.053
Edirne,SPI,9,2019,2,1.991
Edirne,SPI,9,2019,3,3.035
Edirne,SPI,9,2019,4,3.692
Edirne,SPI,9,2019,5,4.449
Edirne,SPI,9,2019,6,0.0
Edirne,SPI,9,2019,7,0.0
Edirne,SPI,9,2019,8,0.0
Edirne,SPI,9,2019,9,0.0
Edirne,SPI,9,2019,10,0.0
Edirne,SPI,9,2019,11,0.0
Edirne,SPI,9,2019,12,0.0
Edirne,SPI,9,2020,1,1.753
Edirne,SPI,9,2020,2,3.46
Edirne,SPI,9,2020,3,5.098
Edirne,SPI,9,2020,4,6.458
Edirne,SPI,9,2020,5,7.636
Edirne,SPI,9,2020,6,8.689
Edirne,SPI,9,2020,7,9.634
Edirne,SPI,9,2020,8,10.671
Edirne,SPI,9,2020,9,11.616
Edirne,SPI,9,2020,10,12.611
Edirne,SPI,9,2020,11,13.593
Edirne,SPI,9,2020,12,14.459
Edirne,SPI,9,2021,1,0.403
Edirne,SPI,9,2021,2,0.526
Edirne,SPI,9,2021,3,0.0
Edirne,SPI,9,2021,4,0.0
Edirne,SPI,9,2021,5,0.0
Edirne,SPI,9,2021,6,0.0
Edirne,SPI,9,2021,7,0.0
Edirne,SPI,9,2021,8,0.0
Edirne,SPI,9,2021,9,0.0
Edirne,SPI,9,2021,10,0.0
Edirne,SPI,9,2021,11,0.0
Edirne,SPI,9,2021,12,0.0
Edirne,SPI,9,2022,1,0.924
Edirne,SPI,9,2022,2,1.825
Edirne,SPI,9,2022,3,2.409
Edirne,SPI,9,2022,4,2.93
Edirne,SPI,9,2022,5,1.322
Edirne,SPI,9,2022,6,0.0
Edirne,SPI,9,2022,7,0.0
Edirne,SPI,9,2022,8,0.0
Edirne,SPI,9,2022,9,0.0
Edirne,SPI,9,2022,10,0.0
Edirne,SPI,9,2022,11,0.0
Edirne,SPI,9,2022,12,0.0
Edirne,SPI,9,2023,1,1.019
Edirne,SPI,9,2023,2,1.931
Edirne,SPI,9,2023,3,2.807
Edirne,SPI,9,2023,4,3.72
Edirne,SPI,9,2023,5,4.632
Edirne,SPI,9,2023,6,5.216
Edirne,SPI,9,2023,7,5.737
Edirne,SPI,9,2023,8,6.152
Edirne,SPI,9,2023,9,6.736
Edirne,SPI,9,2023,10,7.257
Edirne,SPI,9,2023,11,7.707
Edirne,SPI,9,2023,12,8.339
Edirne,SPI,9,2024,1,1.517
Edirne,SPI,9,2024,2,2.949
Edirne,SPI,9,2024,3,4.313
Edirne,SPI,9,2024,4,5.741
Edirne,SPI,9,2024,5,6.728
Edirne,SPI,9,2024,6,7.58
Edirne,SPI,9,2024,7,8.582
Edirne,SPI,9,2024,8,9.569
Edirne,SPI,9,2024,9,10.53
Edirne,SPI,9,2024,10,11.612
Edirne,SPI,9,2024,11,12.599
Edirne,SPI,9,2024,12,13.335
Edirne,SPI,12,1966,1,0.026
Edirne,SPI,12,1966,2,0.0
Edirne,SPI,12,1966,3,0.0
Edirne,SPI,12,1966,4,0.0
Edirne,SPI,12,1966,5,0.0
Edirne,SPI,12,1966,6,0.0
Edirne,SPI,12,1966,7,0.0
Edirne,SPI,12,1966,8,0.0
Edirne,SPI,12,1966,9,0.0
Edirne,SPI,12,1966,10,0.0
Edirne,SPI,12,1966,11,0.0
Edirne,SPI,12,1966,12,0.0
Edirne,SPI,12,1967,1,0.385
Edirne,SPI,12,1967,2,0.0
Edirne,SPI,12,1967,3,0.0
Edirne,SPI,12,1967,4,0.0
Edirne,SPI,12,1967,5,0.0
Edirne,SPI,12,1967,6,0.0
Edirne,SPI,12,1967,7,0.0
Edirne,SPI,12,1967,8,0.0
Edirne,SPI,12,1967,9,0.0
Edirne,SPI,12,1967,10,0.0
Edirne,SPI,12,1967,11,0.0
Edirne,SPI,12,1967,12,0.0
Edirne,SPI,12,1968,1,1.382
Edirne,SPI,12,1968,2,2.418
Edirne,SPI,12,1968,3,3.251
Edirne,SPI,12,1968,4,4.007
Edirne,SPI,12,1968,5,5.02
Edirne,SPI,12,1968,6,5.798
Edirne,SPI,12,1968,7,6.52
Edirne,SPI,12,1968,8,7.011
Edirne,SPI,12,1968,9,7.345
Edirne,SPI,12,1968,10,7.374
Edirne,SPI,12,1968,11,0.0
Edirne,SPI,12,1968,12,0.0
Edirne,SPI,12,1969,1,0.997
Edirne,SPI,12,1969,2,1.488
Edirne,SPI,12,1969,3,2.266
Edirne,SPI,12,1969,4,3.279
Edirne,SPI,12,1969,5,4.035
Edirne,SPI,12,1969,6,4.868
Edirne,SPI,12,1969,7,6.25
Edirne,SPI,12,1969,8,7.286
Edirne,SPI,12,1969,9,8.008
Edirne,SPI,12,1969,10,8.412
Edirne,SPI,12,1969,11,8.746
Edirne,SPI,12,1969,12,8.898
Edirne,SPI,12,1970,1,0.398
Edirne,SPI,12,1970,2,0.603
Edirne,SPI,12,1970,3,0.758
Edirne,SPI,12,1970,4,0.0
Edirne,SPI,12,1970,5,0.0
Edirne,SPI,12,1970,6,0.0
Edirne,SPI,12,1970,7,0.0
Edirne,SPI,12,1970,8,0.0
Edirne,SPI,12,1970,9,0.0
Edirne,SPI,12,1970,10,0.0
Edirne,SPI,12,1970,11,0.0
Edirne,SPI,12,1970,12,0.0
Edirne,SPI,12,1971,1,0.123
Edirne,SPI,12,1971,2,0.0
Edirne,SPI,12,1971,3,0.0
Edirne,SPI,12,1971,4,0.0
Edirne,SPI,12,1971,5,0.0
Edirne,SPI,12,1971,6,0.0
Edirne,SPI,12,1971,7,0.0
Edirne,SPI,12,1971,8,0.0
Edirne,SPI,12,1971,9,0.0
Edirne,SPI,12,1971,10,0.0
Edirne,SPI,12,1971,11,0.0
Edirne,SPI,12,1971,12,0.0
Edirne,SPI,12,1972,1,1.181
