name,index,year,D,S
Uzunköprü,SPEI12,1988,2,0.174
Uzunköprü,SPEI12,1988,3,0.202
Uzunköprü,SPEI12,1988,4,0.0
Uzunköprü,SPEI12,1988,5,0.0
Uzunköprü,SPEI12,1988,6,0.0
Uzunköprü,SPEI12,1988,7,0.0
Uzunköprü,SPEI12,1988,8,0.0
Uzunköprü,SPEI12,1988,9,0.0
Uzunköprü,SPEI12,1988,10,0.0
Uzunköprü,SPEI12,1988,11,0.0
Uzunköprü,SPEI12,1988,12,0.0
Uzunköprü,SPEI12,1989,1,0.827
Uzunköprü,SPEI12,1989,2,1.412
Uzunköprü,SPEI12,1989,3,1.818
Uzunköprü,SPEI12,1989,4,2.211
Uzunköprü,SPEI12,1989,5,2.394
Uzunköprü,SPEI12,1989,6,2.478
Uzunköprü,SPEI12,1989,7,0.0
Uzunköprü,SPEI12,1989,8,0.0
Uzunköprü,SPEI12,1989,9,0.0
Uzunköprü,SPEI12,1989,10,0.0
Uzunköprü,SPEI12,1989,11,0.0
Uzunköprü,SPEI12,1989,12,0.0
Uzunköprü,SPEI12,1990,1,1.13
Uzunköprü,SPEI12,1990,2,2.085
Uzunköprü,SPEI12,1990,3,2.912
Uzunköprü,SPEI12,1990,4,3.795
Uzunköprü,SPEI12,1990,5,4.622
Uzunköprü,SPEI12,1990,6,5.322
Uzunköprü,SPEI12,1990,7,5.946
Uzunköprü,SPEI12,1990,8,0.0
Uzunköprü,SPEI12,1990,9,0.0
Uzunköprü,SPEI12,1990,10,0.0
Uzunköprü,SPEI12,1990,11,0.0
Uzunköprü,SPEI12,1990,12,0.0
Uzunköprü,SPEI12,1991,1,0.798
Uzunköprü,SPEI12,1991,2,1.498
Uzunköprü,SPEI12,1991,3,2.444
Uzunköprü,SPEI12,1991,4,3.208
Uzunköprü,SPEI12,1991,5,4.163
Uzunköprü,SPEI12,1991,6,5.293
Uzunköprü,SPEI12,1991,7,6.12
Uzunköprü,SPEI12,1991,8,6.744
Uzunköprü,SPEI12,1991,9,7.233
Uzunköprü,SPEI12,1991,10,7.563
Uzunköprü,SPEI12,1991,11,8.081
Uzunköprü,SPEI12,1991,12,8.569
Uzunköprü,SPEI12,1992,1,1.215
Uzunköprü,SPEI12,1992,2,2.21
Uzunköprü,SPEI12,1992,3,2.853
Uzunköprü,SPEI12,1992,4,3.027
Uzunköprü,SPEI12,1992,5,3.164
Uzunköprü,SPEI12,1992,6,0.0
Uzunköprü,SPEI12,1992,7,0.0
Uzunköprü,SPEI12,1992,8,0.0
Uzunköprü,SPEI12,1992,9,0.0
Uzunköprü,SPEI12,1992,10,0.0
Uzunköprü,SPEI12,1992,11,0.0
Uzunköprü,SPEI12,1992,12,0.0
Uzunköprü,SPEI12,1993,1,1.381
Uzunköprü,SPEI12,1993,2,2.691
Uzunköprü,SPEI12,1993,3,3.977
Uzunköprü,SPEI12,1993,4,5.121
Uzunköprü,SPEI12,1993,5,6.203
Uzunköprü,SPEI12,1993,6,7.327
Uzunköprü,SPEI12,1993,7,8.381
Uzunköprü,SPEI12,1993,8,8.988
Uzunköprü,SPEI12,1993,9,9.81
Uzunköprü,SPEI12,1993,10,10.451
Uzunköprü,SPEI12,1993,11,11.406
Uzunköprü,SPEI12,1993,12,12.669
Uzunköprü,SPEI12,1994,1,2.0
Uzunköprü,SPEI12,1994,2,3.665
Uzunköprü,SPEI12,1994,3,5.243
Uzunköprü,SPEI12,1994,4,6.82
Uzunköprü,SPEI12,1994,5,8.558
Uzunköprü,SPEI12,1994,6,10.037
Uzunköprü,SPEI12,1994,7,11.641
Uzunköprü,SPEI12,1994,8,13.178
Uzunköprü,SPEI12,1994,9,14.603
Uzunköprü,SPEI12,1994,10,15.889
Uzunköprü,SPEI12,1994,11,17.199
Uzunköprü,SPEI12,1994,12,18.58
Uzunköprü,SPEI12,1995,1,0.0
Uzunköprü,SPEI12,1995,2,0.0
Uzunköprü,SPEI12,1995,3,0.0
Uzunköprü,SPEI12,1995,4,0.0
Uzunköprü,SPEI12,1995,5,0.0
Uzunköprü,SPEI12,1995,6,0.0
Uzunköprü,SPEI12,1995,7,0.0
Uzunköprü,SPEI12,1995,8,0.0
Uzunköprü,SPEI12,1995,9,0.0
Uzunköprü,SPEI12,1995,10,0.0
Uzunköprü,SPEI12,1995,11,0.0
Uzunköprü,SPEI12,1995,12,0.0
Uzunköprü,SPEI12,1996,1,0.0
Uzunköprü,SPEI12,1996,2,0.0
Uzunköprü,SPEI12,1996,3,0.0
Uzunköprü,SPEI12,1996,4,0.0
Uzunköprü,SPEI12,1996,5,0.0
Uzunköprü,SPEI12,1996,6,0.0
Uzunköprü,SPEI12,1996,7,0.0
Uzunköprü,SPEI12,1996,8,0.0
Uzunköprü,SPEI12,1996,9,0.0
Uzunköprü,SPEI12,1996,10,0.0
Uzunköprü,SPEI12,1996,11,0.0
Uzunköprü,SPEI12,1996,12,0.0
Uzunköprü,SPEI12,1997,1,0.119
Uzunköprü,SPEI12,1997,2,0.0
Uzunköprü,SPEI12,1997,3,0.0
Uzunköprü,SPEI12,1997,4,0.0
Uzunköprü,SPEI12,1997,5,0.0
Uzunköprü,SPEI12,1997,6,0.0
Uzunköprü,SPEI12,1997,7,0.0
Uzunköprü,SPEI12,1997,8,0.0
Uzunköprü,SPEI12,1997,9,0.0
Uzunköprü,SPEI12,1997,10,0.0
Uzunköprü,SPEI12,1997,11,0.0
Uzunköprü,SPEI12,1997,12,0.0
Uzunköprü,SPEI12,1998,1,0.0
Uzunköprü,SPEI12,1998,2,0.0
Uzunköprü,SPEI12,1998,3,0.0
Uzunköprü,SPEI12,1998,4,0.0
Uzunköprü,SPEI12,1998,5,0.0
Uzunköprü,SPEI12,1998,6,0.0
Uzunköprü,SPEI12,1998,7,0.0
Uzunköprü,SPEI12,1998,8,0.0
Uzunköprü,SPEI12,1998,9,0.0
Uzunköprü,SPEI12,1998,10,0.0
Uzunköprü,SPEI12,1998,11,0.0
Uzunköprü,SPEI12,1998,12,0.0
Uzunköprü,SPEI12,1999,1,0.017
Uzunköprü,SPEI12,1999,2,0.0
Uzunköprü,SPEI12,1999,3,0.0
Uzunköprü,SPEI12,1999,4,0.0
Uzunköprü,SPEI12,1999,5,0.0
Uzunköprü,SPEI12,1999,6,0.0
Uzunköprü,SPEI12,1999,7,0.0
Uzunköprü,SPEI12,1999,8,0.0
Uzunköprü,SPEI12,1999,9,0.0
Uzunköprü,SPEI12,1999,10,0.0
Uzunköprü,SPEI12,1999,11,0.0
Uzunköprü,SPEI12,1999,12,0.0
Uzunköprü,SPEI12,2000,1,1.277
Uzunköprü,SPEI12,2000,2,1.786
Uzunköprü,SPEI12,2000,3,2.431
Uzunköprü,SPEI12,2000,4,3.009
Uzunköprü,SPEI12,2000,5,3.554
Uzunköprü,SPEI12,2000,6,4.087
Uzunköprü,SPEI12,2000,7,4.526
Uzunköprü,SPEI12,2000,8,4.846
Uzunköprü,SPEI12,2000,9,5.029
Uzunköprü,SPEI12,2000,10,5.578
Uzunköprü,SPEI12,2000,11,6.299
Uzunköprü,SPEI12,2000,12,6.877
Uzunköprü,SPEI12,2001,1,2.417
Uzunköprü,SPEI12,2001,2,4.556
Uzunköprü,SPEI12,2001,3,6.565
Uzunköprü,SPEI12,2001,4,8.447
Uzunköprü,SPEI12,2001,5,10.044
Uzunköprü,SPEI12,2001,6,11.639
Uzunköprü,SPEI12,2001,7,13.158
Uzunköprü,SPEI12,2001,8,14.574
Uzunköprü,SPEI12,2001,9,16.186
Uzunköprü,SPEI12,2001,10,17.638
Uzunköprü,SPEI12,2001,11,18.952
Uzunköprü,SPEI12,2001,12,20.229
Uzunköprü,SPEI12,2002,1,1.395
Uzunköprü,SPEI12,2002,2,2.612
Uzunköprü,SPEI12,2002,3,4.589
Uzunköprü,SPEI12,2002,4,7.006
Uzunköprü,SPEI12,2002,5,9.015
Uzunköprü,SPEI12,2002,6,10.897
Uzunköprü,SPEI12,2002,7,12.494
Uzunköprü,SPEI12,2002,8,14.089
Uzunköprü,SPEI12,2002,9,15.608
Uzunköprü,SPEI12,2002,10,17.024
Uzunköprü,SPEI12,2002,11,18.636
Uzunköprü,SPEI12,2002,12,20.088
Uzunköprü,SPEI12,2003,1,0.607
Uzunköprü,SPEI12,2003,2,1.051
Uzunköprü,SPEI12,2003,3,0.0
Uzunköprü,SPEI12,2003,4,0.0
Uzunköprü,SPEI12,2003,5,0.0
Uzunköprü,SPEI12,2003,6,0.0
Uzunköprü,SPEI12,2003,7,0.0
Uzunköprü,SPEI12,2003,8,0.0
Uzunköprü,SPEI12,2003,9,0.0
Uzunköprü,SPEI12,2003,10,0.0
Uzunköprü,SPEI12,2003,11,0.0
Uzunköprü,SPEI12,2003,12,0.0
Uzunköprü,SPEI12,2004,1,1.605
Uzunköprü,SPEI12,2004,2,3.012
Uzunköprü,SPEI12,2004,3,4.328
Uzunköprü,SPEI12,2004,4,5.269
Uzunköprü,SPEI12,2004,5,5.927
Uzunköprü,SPEI12,2004,6,6.675
Uzunköprü,SPEI12,2004,7,7.686
Uzunköprü,SPEI12,2004,8,8.822
Uzunköprü,SPEI12,2004,9,9.907
Uzunköprü,SPEI12,2004,10,10.505
Uzunköprü,SPEI12,2004,11,11.432
Uzunköprü,SPEI12,2004,12,12.069
Uzunköprü,SPEI12,2005,1,1.741
Uzunköprü,SPEI12,2005,2,3.057
Uzunköprü,SPEI12,2005,3,4.464
Uzunköprü,SPEI12,2005,4,6.069
Uzunköprü,SPEI12,2005,5,7.01
Uzunköprü,SPEI12,2005,6,7.854
Uzunköprü,SPEI12,2005,7,8.795
Uzunköprü,SPEI12,2005,8,9.699
Uzunköprü,SPEI12,2005,9,10.563
Uzunköprü,SPEI12,2005,10,11.648
Uzunköprü,SPEI12,2005,11,12.414
Uzunköprü,SPEI12,2005,12,13.433
Uzunköprü,SPEI12,2006,1,0.562
Uzunköprü,SPEI12,2006,2,0.754
Uzunköprü,SPEI12,2006,3,0.795
Uzunköprü,SPEI12,2006,4,0.803
Uzunköprü,SPEI12,2006,5,1.536
Uzunköprü,SPEI12,2006,6,2.373
Uzunköprü,SPEI12,2006,7,3.13
Uzunköprü,SPEI12,2006,8,3.966
Uzunköprü,SPEI12,2006,9,4.784
Uzunköprü,SPEI12,2006,10,5.688
Uzunköprü,SPEI12,2006,11,6.707
Uzunköprü,SPEI12,2006,12,7.473
Uzunköprü,SPEI12,2007,1,2.325
Uzunköprü,SPEI12,2007,2,4.234
Uzunköprü,SPEI12,2007,3,5.751
Uzunköprü,SPEI12,2007,4,7.184
Uzunköprü,SPEI12,2007,5,8.43
Uzunköprü,SPEI12,2007,6,9.239
Uzunköprü,SPEI12,2007,7,10.081
Uzunköprü,SPEI12,2007,8,10.708
Uzunköprü,SPEI12,2007,9,11.492
Uzunköprü,SPEI12,2007,10,12.306
Uzunköprü,SPEI12,2007,11,0.0
Uzunköprü,SPEI12,2007,12,0.0
Uzunköprü,SPEI12,2008,1,1.929
Uzunköprü,SPEI12,2008,2,3.795
Uzunköprü,SPEI12,2008,3,4.359
Uzunköprü,SPEI12,2008,4,4.939
Uzunköprü,SPEI12,2008,5,6.848
Uzunköprü,SPEI12,2008,6,8.365
Uzunköprü,SPEI12,2008,7,9.798
Uzunköprü,SPEI12,2008,8,11.044
Uzunköprü,SPEI12,2008,9,12.043
Uzunköprü,SPEI12,2008,10,12.691
Uzunköprü,SPEI12,2008,11,13.454
Uzunköprü,SPEI12,2008,12,14.268
Uzunköprü,SPEI12,2009,1,1.802
Uzunköprü,SPEI12,2009,2,3.731
Uzunköprü,SPEI12,2009,3,5.597
Uzunköprü,SPEI12,2009,4,6.995
Uzunköprü,SPEI12,2009,5,8.005
Uzunköprü,SPEI12,2009,6,8.958
Uzunköprü,SPEI12,2009,7,9.977
Uzunköprü,SPEI12,2009,8,11.124
Uzunköprü,SPEI12,2009,9,12.195
Uzunköprü,SPEI12,2009,10,13.239
Uzunköprü,SPEI12,2009,11,13.822
Uzunköprü,SPEI12,2009,12,14.386
Uzunköprü,SPEI12,2010,1,0.0
Uzunköprü,SPEI12,2010,2,0.0
Uzunköprü,SPEI12,2010,3,0.0
Uzunköprü,SPEI12,2010,4,0.0
Uzunköprü,SPEI12,2010,5,0.0
Uzunköprü,SPEI12,2010,6,0.0
Uzunköprü,SPEI12,2010,7,0.0
Uzunköprü,SPEI12,2010,8,0.0
Uzunköprü,SPEI12,2010,9,0.0
Uzunköprü,SPEI12,2010,10,0.0
Uzunköprü,SPEI12,2010,11,0.0
Uzunköprü,SPEI12,2010,12,0.0
Uzunköprü,SPEI12,2011,1,0.465
Uzunköprü,SPEI12,2011,2,0.711
Uzunköprü,SPEI12,2011,3,0.338
Uzunköprü,SPEI12,2011,4,0.0
Uzunköprü,SPEI12,2011,5,0.0
Uzunköprü,SPEI12,2011,6,0.0
Uzunköprü,SPEI12,2011,7,0.0
Uzunköprü,SPEI12,2011,8,0.0
Uzunköprü,SPEI12,2011,9,0.0
Uzunköprü,SPEI12,2011,10,0.0
Uzunköprü,SPEI12,2011,11,0.0
Uzunköprü,SPEI12,2011,12,0.0
Uzunköprü,SPEI12,2012,1,0.493
Uzunköprü,SPEI12,2012,2,0.776
Uzunköprü,SPEI12,2012,3,0.0
Uzunköprü,SPEI12,2012,4,0.0
Uzunköprü,SPEI12,2012,5,0.0
Uzunköprü,SPEI12,2012,6,0.0
Uzunköprü,SPEI12,2012,7,0.0
Uzunköprü,SPEI12,2012,8,0.0
Uzunköprü,SPEI12,2012,9,0.0
Uzunköprü,SPEI12,2012,10,0.0
Uzunköprü,SPEI12,2012,11,0.0
Uzunköprü,SPEI12,2012,12,0.0
Uzunköprü,SPEI12,2013,1,0.266
Uzunköprü,SPEI12,2013,2,0.0
Uzunköprü,SPEI12,2013,3,0.0
Uzunköprü,SPEI12,2013,4,0.0
Uzunköprü,SPEI12,2013,5,0.0
Uzunköprü,SPEI12,2013,6,0.0
Uzunköprü,SPEI12,2013,7,0.0
Uzunköprü,SPEI12,2013,8,0.0
Uzunköprü,SPEI12,2013,9,0.0
Uzunköprü,SPEI12,2013,10,0.0
Uzunköprü,SPEI12,2013,11,0.0
Uzunköprü,SPEI12,2013,12,0.0
Uzunköprü,SPEI12,2014,1,1.151
Uzunköprü,SPEI12,2014,2,1.984
Uzunköprü,SPEI12,2014,3,2.676
Uzunköprü,SPEI12,2014,4,3.004
Uzunköprü,SPEI12,2014,5,3.471
Uzunköprü,SPEI12,2014,6,3.741
Uzunköprü,SPEI12,2014,7,3.77
Uzunköprü,SPEI12,2014,8,0.0
Uzunköprü,SPEI12,2014,9,0.0
Uzunköprü,SPEI12,2014,10,0.0
Uzunköprü,SPEI12,2014,11,0.0
Uzunköprü,SPEI12,2014,12,0.0
Uzunköprü,SPEI12,2015,1,1.193
Uzunköprü,SPEI12,2015,2,1.423
Uzunköprü,SPEI12,2015,3,0.0
Uzunköprü,SPEI12,2015,4,0.0
Uzunköprü,SPEI12,2015,5,0.0
Uzunköprü,SPEI12,2015,6,0.0
Uzunköprü,SPEI12,2015,7,0.0
Uzunköprü,SPEI12,2015,8,0.0
Uzunköprü,SPEI12,2015,9,0.0
Uzunköprü,SPEI12,2015,10,0.0
Uzunköprü,SPEI12,2015,11,0.0
Uzunköprü,SPEI12,2015,12,0.0
Uzunköprü,SPEI12,2016,1,1.828
Uzunköprü,SPEI12,2016,2,3.295
Uzunköprü,SPEI12,2016,3,4.733
Uzunköprü,SPEI12,2016,4,6.126
Uzunköprü,SPEI12,2016,5,7.45
Uzunköprü,SPEI12,2016,6,8.613
Uzunköprü,SPEI12,2016,7,9.883
Uzunköprü,SPEI12,2016,8,11.355
Uzunköprü,SPEI12,2016,9,12.822
Uzunköprü,SPEI12,2016,10,14.272
Uzunköprü,SPEI12,2016,11,15.296
Uzunköprü,SPEI12,2016,12,16.565
Uzunköprü,SPEI12,2017,1,1.718
Uzunköprü,SPEI12,2017,2,3.304
Uzunköprü,SPEI12,2017,3,4.769
Uzunköprü,SPEI12,2017,4,6.219
Uzunköprü,SPEI12,2017,5,7.731
Uzunköprü,SPEI12,2017,6,9.317
Uzunköprü,SPEI12,2017,7,10.428
Uzunköprü,SPEI12,2017,8,11.591
Uzunköprü,SPEI12,2017,9,12.915
Uzunköprü,SPEI12,2017,10,14.308
Uzunköprü,SPEI12,2017,11,15.988
Uzunköprü,SPEI12,2017,12,17.574
Uzunköprü,SPEI12,2018,1,0.048
Uzunköprü,SPEI12,2018,2,0.0
Uzunköprü,SPEI12,2018,3,0.0
Uzunköprü,SPEI12,2018,4,0.0
Uzunköprü,SPEI12,2018,5,0.0
Uzunköprü,SPEI12,2018,6,0.0
Uzunköprü,SPEI12,2018,7,0.0
Uzunköprü,SPEI12,2018,8,0.0
Uzunköprü,SPEI12,2018,9,0.0
Uzunköprü,SPEI12,2018,10,0.0
Uzunköprü,SPEI12,2018,11,0.0
Uzunköprü,SPEI12,2018,12,0.0
Uzunköprü,SPEI12,2019,1,1.326
Uzunköprü,SPEI12,2019,2,2.105
Uzunköprü,SPEI12,2019,3,2.556
Uzunköprü,SPEI12,2019,4,2.937
Uzunköprü,SPEI12,2019,5,3.816
Uzunköprü,SPEI12,2019,6,4.244
Uzunköprü,SPEI12,2019,7,4.549
Uzunköprü,SPEI12,2019,8,4.598
Uzunköprü,SPEI12,2019,9,0.0
Uzunköprü,SPEI12,2019,10,0.0
Uzunköprü,SPEI12,2019,11,0.0
Uzunköprü,SPEI12,2019,12,0.0
Uzunköprü,SPEI12,2020,1,1.502
Uzunköprü,SPEI12,2020,2,2.942
Uzunköprü,SPEI12,2020,3,4.164
Uzunköprü,SPEI12,2020,4,5.292
Uzunköprü,SPEI12,2020,5,6.285
Uzunköprü,SPEI12,2020,6,6.866
Uzunköprü,SPEI12,2020,7,7.637
Uzunköprü,SPEI12,2020,8,8.473
Uzunköprü,SPEI12,2020,9,9.586
Uzunköprü,SPEI12,2020,10,11.007
Uzunköprü,SPEI12,2020,11,12.494
Uzunköprü,SPEI12,2020,12,13.665
Uzunköprü,SPEI12,2021,1,0.308
Uzunköprü,SPEI12,2021,2,1.479
Uzunköprü,SPEI12,2021,3,2.981
Uzunköprü,SPEI12,2021,4,4.421
Uzunköprü,SPEI12,2021,5,5.6
Uzunköprü,SPEI12,2021,6,6.593
Uzunköprü,SPEI12,2021,7,7.174
Uzunköprü,SPEI12,2021,8,7.945
Uzunköprü,SPEI12,2021,9,8.781
Uzunköprü,SPEI12,2021,10,9.809
Uzunköprü,SPEI12,2021,11,11.065
Uzunköprü,SPEI12,2021,12,12.486
Uzunköprü,SPEI12,2022,1,1.111
Uzunköprü,SPEI12,2022,2,0.0
Uzunköprü,SPEI12,2022,3,0.0
Uzunköprü,SPEI12,2022,4,0.0
Uzunköprü,SPEI12,2022,5,0.0
Uzunköprü,SPEI12,2022,6,0.0
Uzunköprü,SPEI12,2022,7,0.0
Uzunköprü,SPEI12,2022,8,0.0
Uzunköprü,SPEI12,2022,9,0.0
Uzunköprü,SPEI12,2022,10,0.0
Uzunköprü,SPEI12,2022,11,0.0
Uzunköprü,SPEI12,2022,12,0.0
Uzunköprü,SPEI12,2023,1,2.789
Uzunköprü,SPEI12,2023,2,4.923
Uzunköprü,SPEI12,2023,3,7.05
Uzunköprü,SPEI12,2023,4,9.045
Uzunköprü,SPEI12,2023,5,10.727
Uzunköprü,SPEI12,2023,6,12.248
Uzunköprü,SPEI12,2023,7,13.718
Uzunköprü,SPEI12,2023,8,15.104
Uzunköprü,SPEI12,2023,9,16.724
Uzunköprü,SPEI12,2023,10,18.688
Uzunköprü,SPEI12,2023,11,20.683
Uzunköprü,SPEI12,2023,12,21.931
Uzunköprü,SPEI12,2024,1,4.753
Uzunköprü,SPEI12,2024,2,9.506
Uzunköprü,SPEI12,2024,3,14.259
Uzunköprü,SPEI12,2024,4,19.012
Uzunköprü,SPEI12,2024,5,23.765
Uzunköprü,SPEI12,2024,6,26.291
Uzunköprü,SPEI12,2024,7,28.557
Uzunköprü,SPEI12,2024,8,30.718
Uzunköprü,SPEI12,2024,9,32.853
Uzunköprü,SPEI12,2024,10,34.715
Uzunköprü,SPEI12,2024,11,36.732
Uzunköprü,SPEI12,2024,12,38.846
Çorlu,SPI12,1966,1,0.0
Çorlu,SPI12,1966,2,0.0
Çorlu,SPI12,1966,3,0.0
Çorlu,SPI12,1966,4,0.0
Çorlu,SPI12,1966,5,0.0
Çorlu,SPI12,1966,6,0.0
Çorlu,SPI12,1966,7,0.0
Çorlu,SPI12,1966,8,0.0
Çorlu,SPI12,1966,9,0.0
Çorlu,SPI12,1966,10,0.0
Çorlu,SPI12,1966,11,0.0
Çorlu,SPI12,1966,12,0.0
Çorlu,SPI12,1967,1,0.906
Çorlu,SPI12,1967,2,1.468
Çorlu,SPI12,1967,3,0.0
Çorlu,SPI12,1967,4,0.0
Çorlu,SPI12,1967,5,0.0
Çorlu,SPI12,1967,6,0.0
Çorlu,SPI12,1967,7,0.0
Çorlu,SPI12,1967,8,0.0
Çorlu,SPI12,1967,9,0.0
Çorlu,SPI12,1967,10,0.0
Çorlu,SPI12,1967,11,0.0
Çorlu,SPI12,1967,12,0.0
Çorlu,SPI12,1968,1,0.514
Çorlu,SPI12,1968,2,1.42
Çorlu,SPI12,1968,3,1.982
Çorlu,SPI12,1968,4,2.423
Çorlu,SPI12,1968,5,2.545
Çorlu,SPI12,1968,6,2.904
Çorlu,SPI12,1968,7,3.3
Çorlu,SPI12,1968,8,3.586
Çorlu,SPI12,1968,9,3.936
Çorlu,SPI12,1968,10,4.093
Çorlu,SPI12,1968,11,0.0
Çorlu,SPI12,1968,12,0.0
Çorlu,SPI12,1969,1,0.324
Çorlu,SPI12,1969,2,0.632
Çorlu,SPI12,1969,3,0.877
Çorlu,SPI12,1969,4,1.028
Çorlu,SPI12,1969,5,0.0
Çorlu,SPI12,1969,6,0.0
Çorlu,SPI12,1969,7,0.0
Çorlu,SPI12,1969,8,0.0
Çorlu,SPI12,1969,9,0.0
Çorlu,SPI12,1969,10,0.0
Çorlu,SPI12,1969,11,0.0
Çorlu,SPI12,1969,12,0.0
Çorlu,SPI12,1970,1,0.585
Çorlu,SPI12,1970,2,0.876
Çorlu,SPI12,1970,3,1.138
Çorlu,SPI12,1970,4,1.462
Çorlu,SPI12,1970,5,1.753
Çorlu,SPI12,1970,6,1.904
Çorlu,SPI12,1970,7,0.0
Çorlu,SPI12,1970,8,0.0
Çorlu,SPI12,1970,9,0.0
Çorlu,SPI12,1970,10,0.0
Çorlu,SPI12,1970,11,0.0
Çorlu,SPI12,1970,12,0.0
Çorlu,SPI12,1971,1,0.077
Çorlu,SPI12,1971,2,0.0
Çorlu,SPI12,1971,3,0.0
Çorlu,SPI12,1971,4,0.0
Çorlu,SPI12,1971,5,0.0
Çorlu,SPI12,1971,6,0.0
Çorlu,SPI12,1971,7,0.0
Çorlu,SPI12,1971,8,0.0
Çorlu,SPI12,1971,9,0.0
Çorlu,SPI12,1971,10,0.0
Çorlu,SPI12,1971,11,0.0
Çorlu,SPI12,1971,12,0.0
Çorlu,SPI12,1972,1,2.175
Çorlu,SPI12,1972,2,4.265
Çorlu,SPI12,1972,3,6.272
Çorlu,SPI12,1972,4,8.125
Çorlu,SPI12,1972,5,9.985
Çorlu,SPI12,1972,6,11.809
Çorlu,SPI12,1972,7,12.848
Çorlu,SPI12,1972,8,13.63
Çorlu,SPI12,1972,9,14.297
Çorlu,SPI12,1972,10,15.033
Çorlu,SPI12,1972,11,15.815
Çorlu,SPI12,1972,12,16.482
Çorlu,SPI12,1973,1,0.893
Çorlu,SPI12,1973,2,1.894
Çorlu,SPI12,1973,3,2.558
Çorlu,SPI12,1973,4,3.078
Çorlu,SPI12,1973,5,4.117
Çorlu,SPI12,1973,6,5.941
Çorlu,SPI12,1973,7,8.031
Çorlu,SPI12,1973,8,10.206
Çorlu,SPI12,1973,9,12.213
Çorlu,SPI12,1973,10,14.066
Çorlu,SPI12,1973,11,15.926
Çorlu,SPI12,1973,12,16.708
Çorlu,SPI12,1974,1,1.215
Çorlu,SPI12,1974,2,2.385
Çorlu,SPI12,1974,3,3.471
Çorlu,SPI12,1974,4,4.021
Çorlu,SPI12,1974,5,4.344
Çorlu,SPI12,1974,6,4.918
Çorlu,SPI12,1974,7,5.151
Çorlu,SPI12,1974,8,5.775
Çorlu,SPI12,1974,9,6.803
Çorlu,SPI12,1974,10,7.367
Çorlu,SPI12,1974,11,7.917
Çorlu,SPI12,1974,12,8.454
Çorlu,SPI12,1975,1,0.353
Çorlu,SPI12,1975,2,0.791
Çorlu,SPI12,1975,3,1.355
Çorlu,SPI12,1975,4,2.383
Çorlu,SPI12,1975,5,3.109
Çorlu,SPI12,1975,6,3.861
Çorlu,SPI12,1975,7,4.236
Çorlu,SPI12,1975,8,4.589
Çorlu,SPI12,1975,9,4.807
Çorlu,SPI12,1975,10,5.902
Çorlu,SPI12,1975,11,7.072
Çorlu,SPI12,1975,12,8.158
Çorlu,SPI12,1976,1,0.0
Çorlu,SPI12,1976,2,0.0
Çorlu,SPI12,1976,3,0.0
Çorlu,SPI12,1976,4,0.0
Çorlu,SPI12,1976,5,0.0
Çorlu,SPI12,1976,6,0.0
Çorlu,SPI12,1976,7,0.0
Çorlu,SPI12,1976,8,0.0
Çorlu,SPI12,1976,9,0.0
Çorlu,SPI12,1976,10,0.0
Çorlu,SPI12,1976,11,0.0
Çorlu,SPI12,1976,12,0.0
Çorlu,SPI12,1977,1,0.233
Çorlu,SPI12,1977,2,0.312
Çorlu,SPI12,1977,3,0.376
Çorlu,SPI12,1977,4,0.0
Çorlu,SPI12,1977,5,0.0
Çorlu,SPI12,1977,6,0.0
Çorlu,SPI12,1977,7,0.0
Çorlu,SPI12,1977,8,0.0
Çorlu,SPI12,1977,9,0.0
Çorlu,SPI12,1977,10,0.0
Çorlu,SPI12,1977,11,0.0
Çorlu,SPI12,1977,12,0.0
Çorlu,SPI12,1978,1,0.0
Çorlu,SPI12,1978,2,0.0
Çorlu,SPI12,1978,3,0.0
Çorlu,SPI12,1978,4,0.0
Çorlu,SPI12,1978,5,0.0
Çorlu,SPI12,1978,6,0.0
Çorlu,SPI12,1978,7,0.0
Çorlu,SPI12,1978,8,0.0
Çorlu,SPI12,1978,9,0.0
Çorlu,SPI12,1978,10,0.0
Çorlu,SPI12,1978,11,0.0
Çorlu,SPI12,1978,12,0.0
Çorlu,SPI12,1979,1,0.225
Çorlu,SPI12,1979,2,0.438
Çorlu,SPI12,1979,3,0.339
Çorlu,SPI12,1979,4,0.0
Çorlu,SPI12,1979,5,0.0
Çorlu,SPI12,1979,6,0.0
Çorlu,SPI12,1979,7,0.0
Çorlu,SPI12,1979,8,0.0
Çorlu,SPI12,1979,9,0.0
Çorlu,SPI12,1979,10,0.0
Çorlu,SPI12,1979,11,0.0
Çorlu,SPI12,1979,12,0.0
Çorlu,SPI12,1980,1,0.0
Çorlu,SPI12,1980,2,0.0
Çorlu,SPI12,1980,3,0.0
Çorlu,SPI12,1980,4,0.0
Çorlu,SPI12,1980,5,0.0
Çorlu,SPI12,1980,6,0.0
Çorlu,SPI12,1980,7,0.0
Çorlu,SPI12,1980,8,0.0
Çorlu,SPI12,1980,9,0.0
Çorlu,SPI12,1980,10,0.0
Çorlu,SPI12,1980,11,0.0
Çorlu,SPI12,1980,12,0.0
Çorlu,SPI12,1981,1,0.0
Çorlu,SPI12,1981,2,0.0
Çorlu,SPI12,1981,3,0.0
Çorlu,SPI12,1981,4,0.0
Çorlu,SPI12,1981,5,0.0
Çorlu,SPI12,1981,6,0.0
Çorlu,SPI12,1981,7,0.0
Çorlu,SPI12,1981,8,0.0
Çorlu,SPI12,1981,9,0.0
Çorlu,SPI12,1981,10,0.0
