name,indeks,k,D,n,z_mk,p_mk,z_hr,p_hr,var_infl,sig_hr_bh,z_tfpw,p_tfpw
Sarıyer,SPEI,1,5,59,0.985,0.3247121261197452,0.985,0.3247121261197452,1.0,False,0.9848207504504412,0.3247121261197452
Sarıyer,SPEI,3,1,59,1.576,0.1150142539483105,1.576,0.1150142539483105,1.0,False,1.5760501160120381,0.11501425394831055
Sarıyer,SPEI,3,2,59,1.066,0.2864420826133109,1.066,0.2864420826133109,1.0,False,1.065959207095279,0.28644208261331094
Sarıyer,SPEI,3,3,59,1.028,0.3041031352221757,1.028,0.3041031352221757,1.0,False,1.0276741419719342,0.3041031352221757
Sarıyer,SPEI,3,4,59,0.066,0.947301545204552,0.066,0.947301545204552,1.0,False,0.06609581187132482,0.9473015452045521
Sarıyer,SPEI,3,5,59,1.772,0.0763592336401766,1.772,0.0763592336401766,1.0,False,1.772212836177979,0.0763592336401766
Sarıyer,SPEI,3,6,59,2.28,0.0225808628531911,1.855,0.0635512322757043,1.511,False,2.090009603298976,0.036616937052000864
Sarıyer,SPEI,3,7,59,1.68,0.0929239615046033,1.68,0.0929239615046033,1.0,False,1.6801714548149589,0.09292396150460336
Sarıyer,SPEI,3,8,59,1.545,0.1223524172958565,1.315,0.1885588375825715,1.381,False,1.544974558672856,0.12235241729585655
Sarıyer,SPEI,3,9,59,1.044,0.2965214437661023,1.044,0.2965214437661023,1.0,False,1.0439220755152707,0.29652144376610234
Sarıyer,SPEI,6,1,59,0.543,0.587205773512167,0.543,0.587205773512167,1.0,False,0.5428896630765304,0.587205773512167
Sarıyer,SPEI,6,2,59,0.739,0.4596579801899096,0.739,0.4596579801899096,1.0,False,0.7394101509552042,0.45965798018990967
Sarıyer,SPEI,6,3,59,0.774,0.4386865071045052,0.774,0.4386865071045052,1.0,False,0.774413154400496,0.4386865071045052
Sarıyer,SPEI,6,4,59,0.948,0.343096254552846,0.948,0.343096254552846,1.0,False,0.9480652165668612,0.343096254552846
Sarıyer,SPEI,6,5,59,0.867,0.3858116664451581,0.867,0.3858116664451581,1.0,False,0.8672379142586463,0.3858116664451581
Sarıyer,SPEI,6,6,59,1.357,0.1748570601809278,1.357,0.1748570601809278,1.0,False,1.3567613239473524,0.17485706018092784
Sarıyer,SPEI,6,7,59,2.543,0.0109876738728291,2.543,0.0109876738728291,1.0,False,2.543090587162257,0.010987673872829173
Sarıyer,SPEI,6,8,59,1.998,0.0457268982135063,1.998,0.0457268982135063,1.0,False,1.9979055742108283,0.045726898213506395
Sarıyer,SPEI,6,9,59,0.676,0.4992679254278604,0.813,0.4161582951200748,0.69,False,0.6756420680947393,0.49926792542786047
Sarıyer,SPEI,6,10,59,1.04,0.2983677730271323,1.425,0.1542085527946932,0.533,False,1.0399400089214716,0.29836777302713235
Sarıyer,SPEI,6,11,59,0.946,0.3439971653140399,0.946,0.3439971653140399,1.0,False,0.9462969171871244,0.3439971653140399
Sarıyer,SPEI,9,1,59,1.407,0.1594562835108499,1.14,0.2543522208263646,1.523,False,1.406902562930888,0.15945628351084995
Sarıyer,SPEI,9,2,59,1.408,0.1592614873261206,1.408,0.1592614873261206,1.0,False,1.407559701475048,0.15926148732612067
Sarıyer,SPEI,9,3,59,1.225,0.2205212215827932,1.225,0.2205212215827932,1.0,False,1.225143330871628,0.2205212215827932
Sarıyer,SPEI,9,4,59,1.335,0.1817771572717927,1.335,0.1817771572717927,1.0,False,1.3353031219251565,0.18177715727179278
Sarıyer,SPEI,9,5,59,1.789,0.0736690465351781,1.789,0.0736690465351781,1.0,False,1.7886633637164917,0.07366904653517814
Sarıyer,SPEI,9,6,59,1.216,0.2240000487815963,1.216,0.2240000487815963,1.0,False,1.2159602916568766,0.2240000487815963
Sarıyer,SPEI,9,7,59,1.202,0.2292392748530138,1.202,0.2292392748530138,1.0,False,1.202320764704219,0.22923927485301387
Sarıyer,SPEI,9,8,59,1.554,0.1201008340995757,1.294,0.1956758035060173,1.443,False,1.5543504984257008,0.12010083409957573
Sarıyer,SPEI,9,9,59,1.485,0.1376272441145842,1.25,0.2112889320853428,1.411,False,1.484685161982661,0.13762724411458427
Sarıyer,SPEI,9,10,59,1.122,0.2618570578003161,0.941,0.3469608752951651,1.423,False,1.1220126583818397,0.2618570578003161
Sarıyer,SPEI,9,11,59,1.65,0.0989242400118652,1.347,0.1778302648921581,1.5,False,1.6500914168059448,0.09892424001186528
Sarıyer,SPEI,9,12,59,1.663,0.0963070613560512,1.382,0.1668212296124123,1.447,False,1.6630268481331736,0.09630706135605127
Sarıyer,SPEI,12,1,59,2.202,0.0276933688708591,2.202,0.0276933688708591,1.0,False,2.201602928816124,0.02769336887085916
Sarıyer,SPEI,12,2,59,2.069,0.0385607183752769,2.069,0.0385607183752769,1.0,False,2.0688441024106243,0.03856071837527697
Sarıyer,SPEI,12,3,59,2.181,0.0291714517690742,2.181,0.0291714517690742,1.0,False,2.181161791753719,0.029171451769074208
Sarıyer,SPEI,12,4,59,2.37,0.0177939755403131,2.37,0.0177939755403131,1.0,False,2.369877587098874,0.017793975540313145
Sarıyer,SPEI,12,5,59,2.275,0.022893968890312,2.275,0.022893968890312,1.0,False,2.275199432773901,0.022893968890312033
Sarıyer,SPEI,12,6,59,2.079,0.0375980221186449,1.79,0.0733810146226576,1.349,False,2.0792103353584164,0.037598022118644936
Sarıyer,SPEI,12,7,59,2.218,0.0265839799033393,1.888,0.0590125199771569,1.379,False,2.217572716312437,0.026583979903339383
Sarıyer,SPEI,12,8,59,2.215,0.026735381989454,1.876,0.0606409604528048,1.394,False,2.2153597459425405,0.02673538198945402
Sarıyer,SPEI,12,9,59,2.467,0.013625231222496,1.766,0.0773534423245496,1.951,False,1.535772346458198,0.12459422425185784
Sarıyer,SPEI,12,10,59,2.543,0.0109876738728291,1.806,0.0708926807903371,1.982,False,1.567718439212098,0.1169468564534124
Sarıyer,SPEI,12,11,59,2.188,0.0286690683863293,1.755,0.0793018243773964,1.555,False,1.1947810131440217,0.23217260045333132
Sarıyer,SPEI,12,12,59,2.473,0.0133917281660804,1.879,0.0601846428653216,1.732,False,1.2823448752444564,0.1997216924681915
Sarıyer,SPI,1,1,59,0.837,0.4025620118966029,1.393,0.1635174902341114,0.361,False,0.837054361942334,0.4025620118966029
Sarıyer,SPI,1,2,59,0.425,0.6707637791551055,0.425,0.6707637791551055,1.0,False,0.4250999982996,0.6707637791551055
Sarıyer,SPI,1,3,59,0.26,0.7951602488032501,0.35,0.7266578310841512,0.552,False,0.25961566867385893,0.7951602488032501
Sarıyer,SPI,1,4,59,0.418,0.6757724544972596,0.387,0.698902123089379,1.169,False,0.41823890360391497,0.6757724544972596
Sarıyer,SPI,1,5,59,-0.097,0.9230751007444902,-0.097,0.9230751007444902,1.0,False,-0.0965609099170535,0.9230751007444902
Sarıyer,SPI,3,1,59,-0.268,0.7886033272748738,-0.228,0.8194993853923154,1.381,False,-0.26812470853316833,0.7886033272748738
Sarıyer,SPI,3,2,59,0.039,0.9687014958215588,0.039,0.9687014958215588,1.0,False,0.0392369232160469,0.9687014958215587
Sarıyer,SPI,3,3,59,0.255,0.7985052151340777,0.255,0.7985052151340777,1.0,False,0.2552821117000346,0.7985052151340777
Sarıyer,SPI,3,4,59,-0.644,0.5195749321606715,-0.592,0.5537520464606251,1.183,False,-0.6440007738873906,0.5195749321606715
Sarıyer,SPI,3,5,59,-0.263,0.7922843162721407,-0.263,0.7922843162721407,1.0,False,-0.2633454698080495,0.7922843162721407
Sarıyer,SPI,3,6,59,0.476,0.634261682455179,0.476,0.634261682455179,1.0,False,0.475737105527166,0.634261682455179
Sarıyer,SPI,3,7,59,0.497,0.6190525385740497,0.398,0.6904212796644817,1.558,False,0.4971935937717735,0.6190525385740497
Sarıyer,SPI,3,8,59,0.625,0.5319858113377696,0.625,0.5319858113377696,1.0,False,0.6249775214937953,0.5319858113377696
Sarıyer,SPI,3,9,59,0.116,0.907753121572196,0.116,0.907753121572196,1.0,False,0.11587309190046421,0.9077531215721959
Sarıyer,SPI,6,1,59,-0.641,0.5215716940130992,-0.587,0.556893286562105,1.19,False,-0.6409245663474322,0.5215716940130992
Sarıyer,SPI,6,2,59,-0.334,0.7385075016411433,-0.334,0.7385075016411433,1.0,False,-0.3338304537615837,0.7385075016411433
Sarıyer,SPI,6,3,59,-0.663,0.5074388717470188,-0.769,0.4420139410860078,0.743,False,-0.6628308834552137,0.5074388717470188
Sarıyer,SPI,6,4,59,-0.463,0.6436004353349007,-0.463,0.6436004353349007,1.0,False,-0.4626706830992737,0.6436004353349007
Sarıyer,SPI,6,5,59,-0.262,0.7931763451903104,-0.262,0.7931763451903104,1.0,False,-0.2621882066363349,0.7931763451903104
Sarıyer,SPI,6,6,59,-0.04,0.9676953353958236,-0.048,0.9618855318411668,0.718,False,-0.040498960961861556,0.9676953353958235
Sarıyer,SPI,6,7,59,0.766,0.4436017680064243,0.766,0.4436017680064243,1.0,False,0.7661252704658933,0.44360176800642437
Sarıyer,SPI,6,8,59,0.503,0.6149448134640467,0.616,0.5377178130832214,0.666,False,0.5030276768632046,0.6149448134640467
Sarıyer,SPI,6,9,59,-0.529,0.5970956485242656,-0.764,0.4448425555754296,0.479,False,-0.5285817133760716,0.5970956485242656
Sarıyer,SPI,6,10,59,-0.086,0.9316865915113792,-0.086,0.9316865915113792,1.0,False,-0.08572303340892647,0.9316865915113792
Sarıyer,SPI,6,11,59,-0.562,0.5740397900314806,-0.562,0.5740397900314806,1.0,False,-0.562111886815915,0.5740397900314806
Sarıyer,SPI,6,12,59,-0.562,0.5740397900314806,-0.562,0.5740397900314806,1.0,False,-0.562111886815915,0.5740397900314806
Sarıyer,SPI,9,1,59,0.209,0.8341842279671019,0.209,0.8341842279671019,1.0,False,0.20933820650002286,0.8341842279671019
Sarıyer,SPI,9,2,59,0.302,0.7625043869473456,0.302,0.7625043869473456,1.0,False,0.3021937257150636,0.7625043869473456
Sarıyer,SPI,9,3,59,0.02,0.9842348687784026,0.028,0.9780446367049752,0.516,False,0.01975994765816353,0.9842348687784026
Sarıyer,SPI,9,4,59,0.126,0.899352432081991,0.126,0.899352432081991,1.0,False,0.12647942832829023,0.899352432081991
Sarıyer,SPI,9,5,59,0.397,0.6916302244595358,0.397,0.6916302244595358,1.0,False,0.3966436972190707,0.6916302244595358
Sarıyer,SPI,9,6,59,0.103,0.9181873898274812,0.124,0.9011888333332012,0.684,False,0.10271724082078766,0.9181873898274813
Sarıyer,SPI,9,7,59,0.246,0.8056795020733314,0.302,0.7623987579486153,0.662,False,0.24600352721381893,0.8056795020733314
Sarıyer,SPI,9,8,59,0.649,0.5162031824313889,0.796,0.4260177217918293,0.665,False,0.6492091744965218,0.5162031824313889
Sarıyer,SPI,9,9,59,0.67,0.5026031199670178,0.798,0.4248361719986109,0.706,False,0.6703995523093632,0.5026031199670178
Sarıyer,SPI,9,10,59,0.378,0.7057586977654928,0.378,0.7057586977654928,1.0,False,0.37755836669719406,0.7057586977654928
Sarıyer,SPI,9,11,59,0.59,0.5554714429797829,0.59,0.5554714429797829,1.0,False,0.589581223540783,0.5554714429797829
Sarıyer,SPI,9,12,59,0.745,0.4559859652909046,0.636,0.524970191841245,1.375,False,0.7454727720595385,0.4559859652909046
Sarıyer,SPI,12,1,59,1.134,0.2566405129236142,1.134,0.2566405129236142,1.0,False,1.1343672923104724,0.25664051292361423
Sarıyer,SPI,12,2,59,0.876,0.3810167985122579,0.876,0.3810167985122579,1.0,False,0.8760243461785832,0.3810167985122579
Sarıyer,SPI,12,3,59,0.848,0.3965459814579652,0.848,0.3965459814579652,1.0,False,0.8478060710862912,0.39654598145796527
Sarıyer,SPI,12,4,59,0.668,0.5043560366933102,0.668,0.5043560366933102,1.0,False,0.6676515609625783,0.5043560366933102
Sarıyer,SPI,12,5,59,0.654,0.5131443171956143,0.654,0.5131443171956143,1.0,False,0.653949537563756,0.5131443171956143
Sarıyer,SPI,12,6,59,0.485,0.6275982650295053,0.485,0.6275982650295053,1.0,False,0.48511007596219646,0.6275982650295053
Sarıyer,SPI,12,7,59,0.457,0.6477690214561458,0.457,0.6477690214561458,1.0,False,0.4568636933970923,0.6477690214561458
Sarıyer,SPI,12,8,59,0.329,0.7423591711961806,0.329,0.7423591711961806,1.0,False,0.3287308010108286,0.7423591711961806
Sarıyer,SPI,12,9,59,0.505,0.6136006489852375,0.505,0.6136006489852375,1.0,False,0.5049404690528503,0.6136006489852375
Sarıyer,SPI,12,10,59,0.634,0.5261128342034918,0.634,0.5261128342034918,1.0,False,0.6339509486622246,0.5261128342034918
Sarıyer,SPI,12,11,59,0.788,0.4305376213918204,0.788,0.4305376213918204,1.0,False,0.7882720010670534,0.4305376213918204
Sarıyer,SPI,12,12,59,0.997,0.3188838885662122,0.997,0.3188838885662122,1.0,False,0.9967540880805923,0.3188838885662122
Tekirdağ,SPEI,1,1,59,2.178,0.0294286915571595,2.426,0.0152534325749467,0.806,False,2.1776958034523184,0.029428691557159548
Tekirdağ,SPEI,1,2,59,2.675,0.0074683950902338,2.675,0.0074683950902338,1.0,False,2.6752032794976013,0.0074683950902338925
Tekirdağ,SPEI,1,3,59,2.569,0.0101885400751287,2.569,0.0101885400751287,1.0,False,2.56936391231361,0.010188540075128705
Tekirdağ,SPEI,1,4,59,3.418,0.0006319777332626,2.06,0.0394149712691129,2.753,False,2.9132728927904186,0.003576618914569618
Tekirdağ,SPEI,1,5,59,3.056,0.0022395539204544,2.402,0.0162856719044282,1.619,False,2.3871978185511775,0.016977353306907972
Tekirdağ,SPEI,1,6,59,4.345,1.391228696978608e-05,2.738,0.0061894995036368,2.519,False,2.578083051408404,0.009935011645285652
Tekirdağ,SPEI,3,1,59,2.387,0.0169881607835964,1.926,0.0541555885945153,1.537,False,2.455122849098743,0.014083644963576836
Tekirdağ,SPEI,3,2,59,2.669,0.0076063377991906,2.181,0.0292150162998465,1.498,False,2.6690621328752915,0.007606337799190621
Tekirdağ,SPEI,3,3,59,2.601,0.009285643367672,2.601,0.009285643367672,1.0,False,2.6013545422616757,0.009285643367672014
Tekirdağ,SPEI,3,4,59,2.763,0.0057307003402928,2.234,0.0254583668142538,1.529,False,2.7628049362213773,0.0057307003402928824
Tekirdağ,SPEI,3,5,59,3.616,0.0002994972239422,2.404,0.0162059318829104,2.262,False,3.6157344927530963,0.00029949722394229106
Tekirdağ,SPEI,3,6,59,3.443,0.0005745928172207,2.906,0.0036662706429957,1.404,False,3.44333230427841,0.0005745928172207204
Tekirdağ,SPEI,3,7,59,3.342,0.0008315808626424,2.51,0.0120719774867272,1.773,False,1.5119478893860017,0.13054711979247857
Tekirdağ,SPEI,3,8,59,3.373,0.0007434779284625,2.603,0.0092320512664043,1.679,False,3.373022811545295,0.0007434779284625215
Tekirdağ,SPEI,3,9,59,2.871,0.0040945299337731,2.421,0.0154899412759812,1.406,False,2.8707857076669945,0.004094529933773128
Tekirdağ,SPEI,6,1,59,2.936,0.003319816441077,2.095,0.0361379167896591,1.964,False,2.93645998825416,0.003319816441077039
Tekirdağ,SPEI,6,2,59,2.874,0.0040571555971749,2.064,0.0390152975862803,1.938,False,2.873683309251281,0.0040571555971749
Tekirdağ,SPEI,6,3,59,2.549,0.0108022001309491,2.042,0.0411794356659287,1.559,False,2.549033247903095,0.010802200130949124
Tekirdağ,SPEI,6,4,59,3.085,0.0020386019552613,2.456,0.0140552300090912,1.578,False,3.084550211647112,0.0020386019552613988
Tekirdağ,SPEI,6,5,59,3.556,0.0003767581278053,2.191,0.0284796016770456,2.635,False,3.5558506105029233,0.00037675812780535445
Tekirdağ,SPEI,6,6,59,3.396,0.0006843570684773,2.238,0.0252177093024024,2.302,False,3.395770531735375,0.0006843570684773592
Tekirdağ,SPEI,6,7,59,3.722,0.0001975472283073,2.835,0.0045790487322416,1.723,False,2.2350972542204133,0.025410964610721454
Tekirdağ,SPEI,6,8,59,3.67,0.0002426763908924,3.169,0.001530424804129,1.341,False,3.6698673242967264,0.00024267639089248227
Tekirdağ,SPEI,6,9,59,3.813,0.000137539464162,2.893,0.0038217272918414,1.737,False,3.812551669963171,0.00013753946416206198
Tekirdağ,SPEI,6,10,59,4.129,3.636849086752214e-05,2.391,0.016810573524765,2.983,False,4.129416591296096,3.636849086752214e-05
Tekirdağ,SPEI,6,11,59,3.816,0.000135533425106,2.334,0.019578803663514,2.673,False,3.8161804079954598,0.00013553342510608246
Tekirdağ,SPEI,6,12,59,4.096,4.195171315668489e-05,2.386,0.0170177729258345,2.947,False,2.1844895975534797,0.028926290845782354
Tekirdağ,SPEI,9,1,59,2.735,0.0062338261283356,1.828,0.0676220322791698,2.24,False,2.7352217705792348,0.006233826128335673
Tekirdağ,SPEI,9,2,59,3.247,0.0011653906184236,2.251,0.0243747047143989,2.081,False,3.2472180651582065,0.0011653906184236895
Tekirdağ,SPEI,9,3,59,3.247,0.0011680857628584,2.045,0.0408203260702826,2.519,False,3.246560602380763,0.0011680857628584285
Tekirdağ,SPEI,9,4,59,4.217,2.4785149248529592e-05,2.38,0.0173168167864758,3.139,False,4.216747263893422,2.4785149248529592e-05
Tekirdağ,SPEI,9,5,59,4.376,1.2101317791834988e-05,2.41,0.0159612550620986,3.297,False,4.375754458965555,1.2101317791834987e-05
Tekirdağ,SPEI,9,6,59,4.318,1.572925674864223e-05,2.379,0.0173447187427704,3.294,False,4.3182200513451265,1.572925674864223e-05
Tekirdağ,SPEI,9,7,59,4.343,1.4052340122638896e-05,2.304,0.0212462005184048,3.555,False,4.343041773480907,1.4052340122638896e-05
Tekirdağ,SPEI,9,8,59,3.809,0.0001396691079416,2.61,0.0090669195766217,2.13,False,2.0182071680479616,0.04356968993579424
Tekirdağ,SPEI,9,9,59,3.823,0.0001315772350152,2.624,0.0086917035776938,2.123,False,2.1014322059056094,0.035603043308470195
Tekirdağ,SPEI,9,10,59,3.622,0.0002926584382576,2.349,0.0188091253493181,2.377,False,1.9540712645853195,0.05069278985411252
Tekirdağ,SPEI,9,11,59,3.945,7.994432865454648e-05,2.52,0.0117314298639228,2.45,False,1.6473462078384793,0.09948690522516146
Tekirdağ,SPEI,9,12,59,3.977,6.968170583476763e-05,2.538,0.0111634536088203,2.457,False,1.6473462078384793,0.09948690522516146
Tekirdağ,SPEI,12,1,59,4.043,5.2839393612114094e-05,2.691,0.0071237583823569,2.257,False,4.042699178904284,5.2839393612114094e-05
Tekirdağ,SPEI,12,2,59,3.945,7.970106036458979e-05,2.415,0.0157392069238595,2.669,False,3.945297206882672,7.970106036458979e-05
Tekirdağ,SPEI,12,3,59,4.081,4.491461913880279e-05,2.445,0.0144956701119305,2.786,False,4.08062576659168,4.491461913880279e-05
Tekirdağ,SPEI,12,4,59,4.223,2.4061843076017556e-05,2.224,0.0261314019678366,3.605,False,5.004157501168477,5.610687052737262e-07
Tekirdağ,SPEI,12,5,59,4.326,1.5192835487898291e-05,2.562,0.010412993085616,2.851,False,5.071237360433469,3.952374434401662e-07
Tekirdağ,SPEI,12,6,59,3.999,6.352622062610891e-05,2.531,0.0113749227834518,2.497,False,4.68217417669651,2.8384813453019575e-06
Tekirdağ,SPEI,12,7,59,3.999,6.352622062610891e-05,2.538,0.011150325500389,2.483,False,4.628510289284516,3.6830556755518273e-06
Tekirdağ,SPEI,12,8,59,4.07,4.709367880328941e-05,2.549,0.0108158625495649,2.55,False,4.8029179233734975,1.5636999413093378e-06
Tekirdağ,SPEI,12,9,59,4.126,3.693991326714219e-05,2.569,0.0101891012549075,2.579,False,4.8565818107854914,1.19429450662345e-06
Tekirdağ,SPEI,12,10,59,4.073,4.6331072433458687e-05,2.395,0.0166004897209237,2.892,False,4.843165838932493,1.2778654558953662e-06
Tekirdağ,SPEI,12,11,59,4.198,2.6902201337053452e-05,2.487,0.0128848994677681,2.85,False,4.7358380641085045,2.181517286592438e-06
Tekirdağ,SPEI,12,12,59,3.971,7.162323991138919e-05,2.522,0.0116809072227785,2.48,False,2.2678637304311375,0.023337513574246405
Tekirdağ,SPI,1,1,59,1.648,0.0992808134777636,1.648,0.0992808134777636,1.0,False,1.648350275449551,0.09928081347776363
Tekirdağ,SPI,1,2,59,1.511,0.1308547084244371,1.511,0.1308547084244371,1.0,False,1.51073999395704,0.13085470842443714
Tekirdağ,SPI,1,3,59,1.536,0.1246368601740659,1.536,0.1246368601740659,1.0,False,1.5355985902139302,0.12463686017406594
Tekirdağ,SPI,1,4,59,1.789,0.0735875750103325,1.789,0.0735875750103325,1.0,False,1.78916917093507,0.07358757501033253
Tekirdağ,SPI,1,5,59,1.606,0.1082664480164674,1.606,0.1082664480164674,1.0,False,1.6060339623311857,0.10826644801646745
Tekirdağ,SPI,3,1,59,0.811,0.4174052430819981,1.079,0.2804527366070866,0.565,False,0.8109310932545291,0.4174052430819981
Tekirdağ,SPI,3,2,59,0.981,0.326541009272457,0.981,0.326541009272457,1.0,False,0.9811049102515929,0.326541009272457
Tekirdağ,SPI,3,3,59,1.029,0.3032660514275087,1.029,0.3032660514275087,1.0,False,1.029454710362683,0.30326605142750873
Tekirdağ,SPI,3,4,59,1.215,0.2243773306405989,1.019,0.3083481821319207,1.422,False,1.214970532179304,0.22437733064059895
Tekirdağ,SPI,3,5,59,1.863,0.0625188269997416,2.033,0.0420572428339325,0.839,False,1.8625981346189149,0.06251882699974165
Tekirdağ,SPI,3,6,59,1.616,0.1061795928083302,1.616,0.1061795928083302,1.0,False,1.615605690481886,0.10617959280833023
Tekirdağ,SPI,3,7,59,2.902,0.0037113904579828,2.902,0.0037113904579828,1.0,False,1.6185642106380387,0.10554106077573389
Tekirdağ,SPI,6,1,59,1.361,0.1736642642628281,1.168,0.2428178400511411,1.357,False,1.3605236810155865,0.1736642642628281
Tekirdağ,SPI,6,2,59,1.31,0.1902877347508487,1.101,0.2707654367286691,1.414,False,1.3097283932222663,0.1902877347508487
Tekirdağ,SPI,6,3,59,1.616,0.1060188501055332,1.616,0.1060188501055332,1.0,False,1.6163491302700541,0.10601885010553325
Tekirdağ,SPI,6,4,59,1.724,0.0846872087993586,1.724,0.0846872087993586,1.0,False,1.7241143124751144,0.08468720879935865
Tekirdağ,SPI,6,5,59,2.074,0.0380350373195443,2.074,0.0380350373195443,1.0,False,2.0744769497610727,0.038035037319544385
Tekirdağ,SPI,6,6,59,2.585,0.0097377368881403,1.876,0.0606836812101716,1.899,False,2.5850057661299406,0.009737736888140391
Tekirdağ,SPI,6,7,59,2.762,0.005750227950954,2.232,0.0256073613356513,1.531,False,2.7616943625630244,0.005750227950954034
Tekirdağ,SPI,6,8,59,2.462,0.0138287774882011,2.015,0.0438637711226015,1.492,False,2.4616805508657054,0.013828777488201105
Tekirdağ,SPI,6,9,59,2.616,0.0088955266155563,2.616,0.0088955266155563,1.0,False,2.616043338228409,0.00889552661555637
Tekirdağ,SPI,6,10,59,2.726,0.0064108462344203,2.726,0.0064108462344203,1.0,False,2.7259924624038616,0.006410846234420342
Tekirdağ,SPI,6,11,59,2.867,0.0041499642834281,2.038,0.0415535938456612,1.978,False,2.866531827203963,0.004149964283428176
Tekirdağ,SPI,6,12,59,2.8,0.0051060450770581,2.179,0.0293041163312464,1.651,False,2.8002663875945517,0.005106045077058141
Tekirdağ,SPI,9,1,59,1.231,0.2184661229936741,0.892,0.3722496221982898,1.902,False,1.3818451008588555,0.16701926756556595
Tekirdağ,SPI,9,2,59,2.026,0.0427818406024851,1.712,0.0868325005404673,1.4,False,2.025833589038854,0.04278184060248513
Tekirdağ,SPI,9,3,59,1.626,0.1039588090397478,1.626,0.1039588090397478,1.0,False,1.6259569720345906,0.10395880903974786
Tekirdağ,SPI,9,4,59,2.224,0.0261561992072782,2.224,0.0261561992072782,1.0,False,2.22388475223304,0.026156199207278297
Tekirdağ,SPI,9,5,59,2.719,0.0065562209732306,2.196,0.0280868352349026,1.532,False,2.7185829737235134,0.006556220973230609
Tekirdağ,SPI,9,6,59,2.116,0.0343762598537309,1.976,0.0481260122970301,1.146,False,2.115630334038843,0.03437625985373094
Tekirdağ,SPI,9,7,59,2.058,0.0395766321985684,1.693,0.0904939188214262,1.478,False,2.058140667198231,0.03957663219856844
Tekirdağ,SPI,9,8,59,2.556,0.0105774010226702,2.556,0.0105774010226702,1.0,False,2.5563587324324066,0.01057740102267024
Tekirdağ,SPI,9,9,59,2.564,0.0103331781392612,2.112,0.0346852130422521,1.474,False,2.5644758116736006,0.010333178139261268
Tekirdağ,SPI,9,10,59,1.922,0.0546206511834173,1.922,0.0546206511834173,1.0,False,1.9218816507628123,0.0546206511834173
Tekirdağ,SPI,9,11,59,2.454,0.0141199651417516,2.454,0.0141199651417516,1.0,False,2.4541968788027506,0.014119965141751623
Tekirdağ,SPI,9,12,59,2.488,0.0128571678193785,2.488,0.0128571678193785,1.0,False,2.4877012730526173,0.012857167819378512
Tekirdağ,SPI,12,1,59,3.012,0.0025930095806818,2.295,0.0217480426120693,1.723,False,3.0122710446132976,0.002593009580681871
Tekirdağ,SPI,12,2,59,2.428,0.0151875682327491,2.428,0.0151875682327491,1.0,False,2.4278752042354905,0.015187568232749138
Tekirdağ,SPI,12,3,59,1.923,0.0545005871309784,1.571,0.1162741687761004,1.499,False,1.9228364955722255,0.054500587130978495
Tekirdağ,SPI,12,4,59,2.439,0.0147407372171159,1.705,0.0882093841241433,2.046,False,2.43868681716484,0.014740737217115996
Tekirdağ,SPI,12,5,59,2.417,0.0156328260943157,1.619,0.1054961933068607,2.23,False,2.1331395246267766,0.03291328230438828
Tekirdağ,SPI,12,6,59,2.62,0.0088034400842123,1.782,0.0747322491290358,2.161,False,2.4148749335397475,0.01574061343548605
Tekirdağ,SPI,12,7,59,2.692,0.007102889479186,1.834,0.0666120187304009,2.154,False,1.4946355871780677,0.13500957323726115
Tekirdağ,SPI,12,8,59,2.402,0.0163155158695536,1.883,0.0597147858472157,1.627,False,1.2752395376840395,0.2022244709333294
Tekirdağ,SPI,12,9,59,2.43,0.0151092657716658,1.846,0.0648546630330981,1.732,False,1.222406007667583,0.22155412851581957
Tekirdağ,SPI,12,10,59,2.368,0.0178745046598998,1.665,0.0958218794083118,2.022,False,0.9365887531154277,0.3489701394725726
Tekirdağ,SPI,12,11,59,2.181,0.0292056515772529,1.468,0.1421942353935417,2.208,False,1.2823448752444564,0.1997216924681915
Tekirdağ,SPI,12,12,59,2.207,0.027339081834264,1.42,0.1557234784760479,2.416,False,1.4263293902082625,0.15377328485101094
Uzunköprü,SPEI,1,1,59,3.401,0.0006725453256148,2.799,0.0051203002953543,1.476,False,3.400533345390732,0.0006725453256148928
Uzunköprü,SPEI,1,2,59,3.523,0.0004264187529545,3.523,0.0004264187529545,1.0,False,3.5231693777678963,0.00042641875295457154
Uzunköprü,SPEI,1,3,59,2.746,0.006025991933436,2.746,0.006025991933436,1.0,False,2.7463637000468264,0.0060259919334360035
Uzunköprü,SPEI,1,4,59,1.231,0.218147902250577,1.231,0.218147902250577,1.0,False,1.2314679347576545,0.218147902250577
Uzunköprü,SPEI,1,5,59,3.059,0.0022216276178292,2.572,0.0101090363617981,1.414,False,3.0588845302796135,0.0022216276178292915
Uzunköprü,SPEI,1,6,59,2.911,0.0036034717812507,2.911,0.0036034717812507,1.0,False,2.9109365567252743,0.0036034717812507555
Uzunköprü,SPEI,3,1,59,3.512,0.0004451167724301,2.612,0.0090032870738765,1.808,False,3.511779719080766,0.00044511677243019854
Uzunköprü,SPEI,3,2,59,3.183,0.0014593894520362,2.643,0.0082175200637153,1.45,False,3.182639995530107,0.001459389452036275
Uzunköprü,SPEI,3,3,59,3.025,0.0024830744827359,2.569,0.0102107615275646,1.387,False,3.025396408642114,0.002483074482735992
Uzunköprü,SPEI,3,4,59,2.924,0.0034511327492334,2.49,0.0127920813951967,1.38,False,2.924406920174505,0.0034511327492334765
