name,year,month,SPI12_ec,SPEI12_ec,dekad
Kırklareli,1993,8,-0.4812552738097859,-0.13092586008838702,1990
Kırklareli,1993,9,-0.4433221207410078,-0.1574966663596713,1990
Kırklareli,1993,10,-1.0011532504638798,-0.9147105776774143,1990
Kırklareli,1993,11,-1.237653168905319,-1.0862905364109854,1990
Kırklareli,1993,12,-0.9812393811894203,-0.9700712270036066,1990
Kırklareli,1994,1,-1.0465776091746255,-1.1981798091157079,1990
Kırklareli,1994,2,-1.1158246831074314,-1.3577378849881447,1990
Kırklareli,1994,3,-1.2880265407503633,-1.5741594051797405,1990
Kırklareli,1994,4,-1.0256428636343067,-1.2961135289878947,1990
Kırklareli,1994,5,-2.594878534462243,-4.75,1990
Kırklareli,1994,6,-2.876775249981277,-2.822921083003214,1990
Kırklareli,1994,7,-2.9366345926500492,-4.75,1990
Kırklareli,1994,8,-3.1841529258544283,-4.75,1990
Kırklareli,1994,9,-3.1946972769200306,-4.75,1990
Kırklareli,1994,10,-2.5185929705485464,-2.737171252979399,1990
Kırklareli,1994,11,-1.770189013771759,-2.4250141265208027,1990
Kırklareli,1994,12,-1.3284202311816076,-2.6300972474380866,1990
Kırklareli,1995,1,-0.5922718330063678,-1.4567496407612024,1990
Kırklareli,1995,2,-0.2935256726903609,-1.1916707496707102,1990
Kırklareli,1995,3,0.17929628682677656,-0.5201883001316908,1990
Kırklareli,1995,4,0.22220884512767736,-0.29984983103804586,1990
Kırklareli,1995,5,0.2560155474095206,-0.09875669209627795,1990
Kırklareli,1995,6,0.47241283956009644,-0.13466938931293287,1990
Kırklareli,1995,7,0.7996425551931152,0.2039297195026805,1990
Kırklareli,1995,8,0.9323793658181926,0.351643861963962,1990
Kırklareli,1995,9,1.244619461698675,0.6623515102201337,1990
Kırklareli,1995,10,0.7965245639590138,0.879335930024493,1990
Kırklareli,1995,11,1.218638333118474,1.302855315366383,1990
Kırklareli,1995,12,0.8971723463620302,1.0105545931559496,1990
Kırklareli,1996,1,0.2303150133936958,0.3458038370989937,1990
Kırklareli,1996,2,0.6048043945028616,0.8544879542578988,1990
Kırklareli,1996,3,0.3794465339384021,0.7521009872494934,1990
Kırklareli,1996,4,0.4634314367531547,0.8390768522358675,1990
Kırklareli,1996,5,0.38815248792964485,0.33145560885349123,1990
Kırklareli,1996,6,-0.05411516132931231,0.06184436107529491,1990
Kırklareli,1996,7,-0.6105668793742146,-0.4044689956673482,1990
Kırklareli,1996,8,-0.5997520407035526,-0.43030561726986555,1990
Kırklareli,1996,9,-0.6629941622765987,-0.4026116677874903,1990
Kırklareli,1996,10,-0.8938586891430762,-0.9309401465983678,1990
Kırklareli,1996,11,-1.2497910167642172,-1.4210559232014477,1990
Kırklareli,1996,12,-1.043564974014974,-1.3921855908493863,1990
Kırklareli,1997,1,-1.305298688618345,-1.8567202625161443,1990
Kırklareli,1997,2,-1.8960418539728845,-2.794697599575046,1990
Kırklareli,1997,3,-1.5000934595252764,-2.155939093112562,1990
Kırklareli,1997,4,-1.3561816671116815,-1.7551343989056414,1990
Kırklareli,1997,5,-0.8941125299722418,-0.809940283820936,1990
Kırklareli,1997,6,-0.7598870317399657,-0.9824790348862561,1990
Kırklareli,1997,7,-0.37272159496895174,-0.2681322171400747,1990
Kırklareli,1997,8,0.07577528675352573,0.1307668892177822,1990
Kırklareli,1997,9,-0.2510239001231125,-0.04895910404240818,1990
Kırklareli,1997,10,0.5322509480982585,0.8097925583212099,1990
Kırklareli,1997,11,0.32333286482764867,0.5652914212590174,1990
Kırklareli,1997,12,0.6832562103532458,1.0167183007351297,1990
Kırklareli,1998,1,0.9611831781704738,1.2497933895072886,1990
Kırklareli,1998,2,1.1399110684008766,1.3655758290463664,1990
Kırklareli,1998,3,0.9323689388279122,1.2283034996718505,1990
Kırklareli,1998,4,0.5800925249049529,0.6863648730939508,1990
Kırklareli,1998,5,0.8261433563499001,0.6157613212810958,1990
Kırklareli,1998,6,1.2898002868175333,1.4662767121961469,1990
Kırklareli,1998,7,1.116092588236984,0.7387700400060585,1990
Kırklareli,1998,8,0.8854494584507446,0.4624813440469733,1990
Kırklareli,1998,9,1.590947235192511,0.7961399734586175,1990
Kırklareli,1998,10,2.058149579172856,1.9193284462554285,1990
Kırklareli,1998,11,1.998394491958532,1.8196630660926534,1990
Kırklareli,1998,12,1.9412951305523891,1.689171699471633,1990
Kırklareli,1999,1,2.3695071949107964,1.968469508688659,1990
Kırklareli,1999,2,2.501658088710857,2.0498229288942147,1990
Kırklareli,1999,3,2.5052711134210464,2.0545955741271276,1990
Kırklareli,1999,4,2.6920379193603403,2.1150077452672207,1990
Kırklareli,1999,5,2.49051741630411,1.226412688271611,1990
Kırklareli,1999,6,2.4596494198492835,2.1359197086636934,1990
Kırklareli,1999,7,2.6937407248535346,1.2934062135353839,1990
Kırklareli,1999,8,2.4656089467183087,1.1790197756068916,1990
Kırklareli,1999,9,1.904150307555905,0.9042939383742248,1990
Kırklareli,1999,10,1.1120934104747935,0.901053863386238,1990
Kırklareli,1999,11,0.9317598162379411,0.7597981936490469,1990
Kırklareli,1999,12,0.7354106532047785,0.5319331987691693,1990
Kırklareli,2000,1,0.29015122438429025,-0.040370147474102655,2000
Kırklareli,2000,2,0.2536202492892061,-0.14549182646573958,2000
Kırklareli,2000,3,0.13062826219127013,-0.2802872873391858,2000
Kırklareli,2000,4,0.18827784600675848,-0.28875345224729454,2000
Kırklareli,2000,5,-0.14209302275562122,-0.46803097063420457,2000
Kırklareli,2000,6,-0.7446757942873653,-1.3340711935182563,2000
Kırklareli,2000,7,-0.8989442209749086,-1.2120448337691996,2000
Kırklareli,2000,8,-0.7120825088782181,-0.9246945065881004,2000
Kırklareli,2000,9,-0.7215281268646953,-0.8422422642821695,2000
Kırklareli,2000,10,-0.9368113826710307,-1.408960691806715,2000
Kırklareli,2000,11,-1.4088251100696159,-1.9510309593156014,2000
Kırklareli,2000,12,-1.8254932059882782,-3.3415616605547585,2000
Kırklareli,2001,1,-2.2453475097324245,-4.130597067604729,2000
Kırklareli,2001,2,-2.5569010875543325,-4.75,2000
Kırklareli,2001,3,-2.791949525532454,-4.650406818680573,2000
Kırklareli,2001,4,-2.8725780203282896,-4.022231055122598,2000
Kırklareli,2001,5,-2.859939039226415,-4.75,2000
Kırklareli,2001,6,-2.926681486451619,-3.2513966900887814,2000
Kırklareli,2001,7,-3.2095314469680387,-4.75,2000
Kırklareli,2001,8,-3.5114472758495707,-4.75,2000
Kırklareli,2001,9,-2.956149251841323,-4.690994162305928,2000
Kırklareli,2001,10,-3.397703405990356,-3.3230973023378976,2000
Kırklareli,2001,11,-2.588870113867794,-3.1402393786251106,2000
Kırklareli,2001,12,-2.105146123106945,-4.75,2000
Kırklareli,2002,1,-2.4596913859880836,-4.75,2000
Kırklareli,2002,2,-2.3984206059179063,-4.75,2000
Kırklareli,2002,3,-2.116733377235741,-3.3339254238672895,2000
Kırklareli,2002,4,-2.530731858127072,-3.49676868017196,2000
Kırklareli,2002,5,-2.10559409797838,-4.114026015948019,2000
Kırklareli,2002,6,-1.9912204590966052,-2.6053075208222793,2000
Kırklareli,2002,7,-1.5557059883778552,-1.9479870813301612,2000
Kırklareli,2002,8,-1.2076701849625597,-1.221480950149364,2000
Kırklareli,2002,9,-0.06459285616080546,-0.2063534272925543,2000
Kırklareli,2002,10,0.3309860030039853,0.13676037514605113,2000
Kırklareli,2002,11,0.5890249237560671,0.4002930848925503,2000
Kırklareli,2002,12,0.38549065740298616,0.24863042147623712,2000
Kırklareli,2003,1,1.3549014107515975,1.1244487668399485,2000
Kırklareli,2003,2,1.5609243845120364,1.4056788765241657,2000
Kırklareli,2003,3,1.230330319675988,1.2494663778080461,2000
Kırklareli,2003,4,1.765519537189179,1.640896911838892,2000
Kırklareli,2003,5,1.8454983805418597,0.9736795765197683,2000
Kırklareli,2003,6,1.8388597104998154,1.6346872184843293,2000
Kırklareli,2003,7,1.7560144025218503,0.9366923735245776,2000
Kırklareli,2003,8,1.5146899827984628,0.6993422909995222,2000
Kırklareli,2003,9,0.3396640593222473,0.014683505309786573,2000
Kırklareli,2003,10,0.7126401771953671,0.4368940711182566,2000
Kırklareli,2003,11,0.060319953920894114,-0.18275745099719784,2000
Kırklareli,2003,12,0.12067139263155234,-0.017677834724015302,2000
Kırklareli,2004,1,-0.3980329140843828,-0.725128373377224,2000
Kırklareli,2004,2,-0.8085537567905088,-1.3955498430479691,2000
Kırklareli,2004,3,-0.5060280399501331,-1.147350318440688,2000
Kırklareli,2004,4,-1.1757375935832797,-2.0108805932428733,2000
Kırklareli,2004,5,-1.2331531879867668,-1.3380051213844508,2000
Kırklareli,2004,6,-0.22158758999603043,-0.3866947033625277,2000
Kırklareli,2004,7,-0.2987062658020901,-0.18102806338214242,2000
Kırklareli,2004,8,0.3801015296112772,0.35444213314006723,2000
Kırklareli,2004,9,0.23283392320275334,0.21684550390654875,2000
Kırklareli,2004,10,-0.6178635520792405,-0.6950481208593101,2000
Kırklareli,2004,11,-0.32680517634327033,-0.36542603631829434,2000
Kırklareli,2004,12,-0.1676718604697162,-0.09412199287572674,2000
Kırklareli,2005,1,-0.23673383830433878,-0.2970715663108792,2000
Kırklareli,2005,2,0.6003391864607376,0.7164513196271547,2000
Kırklareli,2005,3,0.48641720206171213,0.6110665498751485,2000
Kırklareli,2005,4,0.5018746534423913,0.5810974709037856,2000
Kırklareli,2005,5,0.6980693123806424,0.38690285095310845,2000
Kırklareli,2005,6,-0.20748409230244008,-0.37572723149550163,2000
Kırklareli,2005,7,0.08330556131339092,-0.08655149762980344,2000
Kırklareli,2005,8,-0.27484414512334315,-0.41595779046902487,2000
Kırklareli,2005,9,0.13079021192890203,-0.1145711345591678,2000
Kırklareli,2005,10,0.3168903956076642,0.13262754661739387,2000
Kırklareli,2005,11,1.0876576922710977,1.1061009288342083,2000
Kırklareli,2005,12,1.7387230085032248,1.5959328084785385,2000
Kırklareli,2006,1,1.4965033712949243,1.4864689734774237,2000
Kırklareli,2006,2,1.0608037977676643,1.138284867690176,2000
Kırklareli,2006,3,1.9552369925336066,1.768818822100799,2000
Kırklareli,2006,4,2.0150367616142226,1.7344754374873097,2000
Kırklareli,2006,5,1.5476218869021394,0.8742013119308385,2000
Kırklareli,2006,6,1.9441122497445285,1.797826540874714,2000
Kırklareli,2006,7,2.105156386330455,1.1379986487021245,2000
Kırklareli,2006,8,1.9380000311951113,0.9990518330786041,2000
Kırklareli,2006,9,2.2015486062157046,1.1209310205431964,2000
Kırklareli,2006,10,2.248872558531027,2.2066791064629996,2000
Kırklareli,2006,11,1.2634252823484964,1.2485904532533016,2000
Kırklareli,2006,12,0.3967125120309595,0.46712987185835586,2000
Kırklareli,2007,1,0.7618083278436218,0.6872022207991436,2000
Kırklareli,2007,2,0.797179229297427,0.6812829925900189,2000
Kırklareli,2007,3,-0.015228533518280199,-0.31771301169069205,2000
Kırklareli,2007,4,-0.11958808816123882,-0.2690491114103946,2000
Kırklareli,2007,5,0.5484698036969117,0.244502139808067,2000
Kırklareli,2007,6,0.22216799682238325,-0.20237798334046952,2000
Kırklareli,2007,7,-0.527051951677651,-0.9684206711071961,2000
Kırklareli,2007,8,-0.36564489291042385,-0.7676276981548819,2000
Kırklareli,2007,9,-0.7012888240238487,-0.9777093647626309,2000
Kırklareli,2007,10,-0.44307880201391037,-1.2190975123019931,2000
Kırklareli,2007,11,0.15372604214378638,-0.41484565924399197,2000
Kırklareli,2007,12,0.4294751734227122,0.09255069190895658,2000
Kırklareli,2008,1,-0.03160079428510458,-0.5373833011767402,2000
Kırklareli,2008,2,-0.31454911382354045,-0.9068054731089715,2000
Kırklareli,2008,3,-0.2758806751154,-0.9552862468099452,2000
Kırklareli,2008,4,0.176612041561647,-0.469023293317278,2000
Kırklareli,2008,5,-0.5348974735308111,-0.8257209049219254,2000
Kırklareli,2008,6,-0.2915685603715859,-0.776958799192175,2000
Kırklareli,2008,7,-0.2069610791365057,-0.2992504189419678,2000
Kırklareli,2008,8,-0.04330849648292638,-0.1856314529174856,2000
Kırklareli,2008,9,0.2541427822800755,0.02773705373228533,2000
Kırklareli,2008,10,-0.23983648612520816,-0.5594504671676288,2000
Kırklareli,2008,11,-0.8929264061804878,-1.2844059533881844,2000
Kırklareli,2008,12,-1.0684708534556433,-1.8027906337092376,2000
Kırklareli,2009,1,-0.573020442503998,-1.2146247080200245,2000
Kırklareli,2009,2,0.5420694791934133,0.27323502203280275,2000
Kırklareli,2009,3,0.6091864987099301,0.4424753079012634,2000
Kırklareli,2009,4,0.36416714912763926,0.23126105901072633,2000
Kırklareli,2009,5,0.5569041090606927,0.2261053494550615,2000
Kırklareli,2009,6,0.327800789860796,0.05776640892483661,2000
Kırklareli,2009,7,1.0094492311325036,0.4629510318964377,2000
Kırklareli,2009,8,0.5507343768119366,0.21407548978060648,2000
Kırklareli,2009,9,1.0217672638099877,0.47909499028252345,2000
Kırklareli,2009,10,1.7054658092014567,1.5827566854798145,2000
Kırklareli,2009,11,1.5717987221303429,1.4222273374404506,2000
Kırklareli,2009,12,2.0555561323759632,1.6781659661538582,2000
Kırklareli,2010,1,1.981398468829897,1.6566450773316586,2010
Kırklareli,2010,2,2.3066247568923997,1.8370833406985076,2010
Kırklareli,2010,3,2.3729646040235326,1.9097897887699604,2010
Kırklareli,2010,4,2.556495448966227,1.9502049936400994,2010
