name,year,month,SPI12,SPEI12,SPEI12_ou,dekad
Sarıyer,1995,12,-0.279,-0.257,-0.28525300052073754,1990
Sarıyer,1996,1,-0.936,-0.928,-0.9669318453957629,1990
Sarıyer,1996,2,-0.298,-0.112,-0.1513584993388835,1990
Sarıyer,1996,3,-0.082,0.141,0.08665172267763097,1990
Sarıyer,1996,4,0.099,0.409,0.3581402189833619,1990
Sarıyer,1996,5,0.366,0.62,0.6108915993995254,1990
Sarıyer,1996,6,0.266,0.643,0.6070746587994097,1990
Sarıyer,1996,7,-0.52,-0.135,-0.18543188880162653,1990
Sarıyer,1996,8,-0.457,-0.128,-0.16633847116730952,1990
Sarıyer,1996,9,-0.301,0.041,-0.004437083137902385,1990
Sarıyer,1996,10,-0.041,0.322,0.29596851128517443,1990
Sarıyer,1996,11,-0.489,-0.186,-0.1665146124979732,1990
Sarıyer,1996,12,0.09,0.329,0.3819232764326888,1990
Sarıyer,1997,1,-0.113,0.045,0.12234184643052419,1990
Sarıyer,1997,2,-0.684,-0.409,-0.337243208777961,1990
Sarıyer,1997,3,-1.043,-0.963,-0.8873395293356783,1990
Sarıyer,1997,4,-0.762,-0.678,-0.5981145444494268,1990
Sarıyer,1997,5,-1.005,-0.831,-0.7619836217395355,1990
Sarıyer,1997,6,-0.761,-0.588,-0.500584316073725,1990
Sarıyer,1997,7,-0.136,0.01,0.10791027356697833,1990
Sarıyer,1997,8,0.95,1.094,1.1695146072645373,1990
Sarıyer,1997,9,0.414,0.632,0.6923310489757046,1990
Sarıyer,1997,10,1.371,1.484,1.5353638259777007,1990
Sarıyer,1997,11,1.379,1.514,1.5587596095732352,1990
Sarıyer,1997,12,1.356,1.53,1.5564877078019599,1990
Sarıyer,1998,1,1.503,1.722,1.74128869347952,1990
Sarıyer,1998,2,1.497,1.139,1.1446735218520145,1990
Sarıyer,1998,3,1.845,1.969,1.9803276127380605,1990
Sarıyer,1998,4,1.448,1.513,1.5349992618045836,1990
Sarıyer,1998,5,1.842,1.801,1.799503030433207,1990
Sarıyer,1998,6,1.892,1.772,1.7747474410413797,1990
Sarıyer,1998,7,1.575,1.577,1.5666593354458416,1990
Sarıyer,1998,8,0.344,0.343,0.3502370910006341,1990
Sarıyer,1998,9,0.538,0.418,0.4638675861865759,1990
Sarıyer,1998,10,-0.142,-0.308,-0.25662578149236337,1990
Sarıyer,1998,11,0.199,0.058,0.09147945436574359,1990
Sarıyer,1998,12,0.098,0.013,0.007383242394426586,1990
Sarıyer,1999,1,-0.056,-0.199,-0.20894634766573036,1990
Sarıyer,1999,2,0.438,0.298,0.2918653002409362,1990
Sarıyer,1999,3,0.015,-0.195,-0.204224732893075,1990
Sarıyer,1999,4,0.006,-0.167,-0.1950784081448586,1990
Sarıyer,1999,5,-0.577,-0.769,-0.8008445316236893,1990
Sarıyer,1999,6,-0.264,-0.39,-0.44541713713416925,1990
Sarıyer,1999,7,0.012,-0.185,-0.2086652292152665,1990
Sarıyer,1999,8,0.557,0.392,0.36319735975102263,1990
Sarıyer,1999,9,0.572,0.402,0.36428539790465936,1990
Sarıyer,1999,10,0.026,-0.084,-0.15071608325409386,1990
Sarıyer,1999,11,0.372,0.294,0.20551169521480464,1990
Sarıyer,1999,12,0.24,0.077,0.03015035381528704,1990
Sarıyer,2000,1,0.688,0.605,0.5453202083909964,2000
Sarıyer,2000,2,0.473,0.318,0.28044884592357705,2000
Sarıyer,2000,3,0.597,0.533,0.4872916774943957,2000
Sarıyer,2000,4,0.951,0.872,0.8490727174584801,2000
Sarıyer,2000,5,1.129,1.054,1.0417607433637341,2000
Sarıyer,2000,6,0.816,0.85,0.8078089069168854,2000
Sarıyer,2000,7,0.433,0.473,0.4192510837815748,2000
Sarıyer,2000,8,0.145,0.172,0.10305140983457294,2000
Sarıyer,2000,9,0.783,0.789,0.7557372897842131,2000
Sarıyer,2000,10,0.988,1.014,0.9879909010085576,2000
Sarıyer,2000,11,0.565,0.555,0.5424254261165997,2000
Sarıyer,2000,12,0.327,0.337,0.3167694572988326,2000
Sarıyer,2001,1,-0.172,-0.329,-0.3281127743503016,2000
Sarıyer,2001,2,-0.208,-0.242,-0.24290467038397232,2000
Sarıyer,2001,3,-0.483,-0.802,-0.7815884918978446,2000
Sarıyer,2001,4,-0.583,-0.829,-0.8410921900327712,2000
Sarıyer,2001,5,-0.71,-0.918,-0.9490782644222379,2000
Sarıyer,2001,6,-0.897,-1.168,-1.1909350945177741,2000
Sarıyer,2001,7,-0.888,-1.192,-1.1993712508938565,2000
Sarıyer,2001,8,-0.442,-0.831,-0.8093359694983502,2000
Sarıyer,2001,9,-1.002,-1.342,-1.3305225695630494,2000
Sarıyer,2001,10,-1.423,-1.701,-1.6950885852322475,2000
Sarıyer,2001,11,-0.596,-0.985,-0.9803434698073487,2000
Sarıyer,2001,12,1.034,0.84,0.8024080191106902,2000
Sarıyer,2002,1,1.188,1.064,1.009847301490464,2000
Sarıyer,2002,2,0.939,0.587,0.5588301542885991,2000
Sarıyer,2002,3,1.122,1.06,1.0119965583788726,2000
Sarıyer,2002,4,1.022,1.016,0.9640986726287768,2000
Sarıyer,2002,5,1.01,1.0,0.9629493949790237,2000
Sarıyer,2002,6,1.35,1.266,1.252630039336764,2000
Sarıyer,2002,7,1.539,1.396,1.3991735356537052,2000
Sarıyer,2002,8,1.638,1.54,1.531360116041707,2000
Sarıyer,2002,9,2.002,1.938,1.922573868985186,2000
Sarıyer,2002,10,1.953,1.829,1.8032097356160497,2000
Sarıyer,2002,11,1.772,1.648,1.6365211351661506,2000
Sarıyer,2002,12,0.129,0.089,0.08017777534790498,2000
Sarıyer,2003,1,-0.028,-0.192,-0.16832713515340877,2000
Sarıyer,2003,2,0.661,0.523,0.5272662037337983,2000
Sarıyer,2003,3,0.421,0.554,0.5557434276290193,2000
Sarıyer,2003,4,0.655,0.802,0.8183920504197432,2000
Sarıyer,2003,5,0.545,0.642,0.6870500872814406,2000
Sarıyer,2003,6,0.202,0.322,0.37714562431909543,2000
Sarıyer,2003,7,-0.027,0.159,0.17920925416767186,2000
Sarıyer,2003,8,-0.844,-0.733,-0.7006536225672955,2000
Sarıyer,2003,9,-1.505,-1.262,-1.250290796109795,2000
Sarıyer,2003,10,-0.628,-0.534,-0.47699246279603436,2000
Sarıyer,2003,11,-0.997,-0.823,-0.7788923380375654,2000
Sarıyer,2003,12,-0.728,-0.632,-0.5616832069152033,2000
Sarıyer,2004,1,-0.156,-0.016,0.025926947496384363,2000
Sarıyer,2004,2,-0.802,-0.584,-0.539330363817449,2000
Sarıyer,2004,3,-0.56,-0.626,-0.5788543963378575,2000
Sarıyer,2004,4,-1.001,-1.137,-1.082396981802533,2000
Sarıyer,2004,5,-0.803,-0.886,-0.8483663395790275,2000
Sarıyer,2004,6,-0.32,-0.28,-0.2779122199167106,2000
Sarıyer,2004,7,-0.229,-0.103,-0.14349561113047504,2000
Sarıyer,2004,8,0.919,1.065,1.02455161182334,2000
Sarıyer,2004,9,0.674,0.797,0.7615760764468545,2000
Sarıyer,2004,10,0.565,0.684,0.6573183794832871,2000
Sarıyer,2004,11,0.939,1.033,1.0046516293742165,2000
Sarıyer,2004,12,0.532,0.631,0.6063082405773564,2000
Sarıyer,2005,1,0.473,0.529,0.5155017937925104,2000
Sarıyer,2005,2,1.103,0.825,0.8195827402173093,2000
Sarıyer,2005,3,1.022,1.126,1.1163270506931549,2000
Sarıyer,2005,4,1.175,1.24,1.238208295185543,2000
Sarıyer,2005,5,1.07,1.14,1.1342761864375825,2000
Sarıyer,2005,6,0.788,0.933,0.9106970885625073,2000
Sarıyer,2005,7,0.958,0.994,1.008293276467194,2000
Sarıyer,2005,8,-0.113,-0.195,-0.1538258083167047,2000
Sarıyer,2005,9,0.487,0.382,0.4475217223085201,2000
Sarıyer,2005,10,0.108,0.102,0.12761595582526356,2000
Sarıyer,2005,11,0.84,0.89,0.8880129336145278,2000
Sarıyer,2005,12,1.317,1.341,1.3351696510007538,2000
Sarıyer,2006,1,1.237,1.35,1.330433792115155,2000
Sarıyer,2006,2,0.945,0.771,0.754860291434716,2000
Sarıyer,2006,3,1.096,1.188,1.1758573220596449,2000
Sarıyer,2006,4,1.013,1.109,1.0930793919613007,2000
Sarıyer,2006,5,0.978,1.037,1.029348990193766,2000
Sarıyer,2006,6,1.031,1.053,1.0577612443950535,2000
Sarıyer,2006,7,0.759,0.807,0.8052806709864337,2000
Sarıyer,2006,8,0.699,0.705,0.7134427576732737,2000
Sarıyer,2006,9,1.185,1.218,1.2224348839871724,2000
Sarıyer,2006,10,1.409,1.353,1.3754519512460386,2000
Sarıyer,2006,11,1.409,1.355,1.3664988239887808,2000
Sarıyer,2006,12,0.615,0.651,0.649540721143173,2000
Sarıyer,2007,1,-0.072,-0.192,-0.16933149142634502,2000
Sarıyer,2007,2,-0.755,-0.77,-0.744628101321269,2000
Sarıyer,2007,3,-1.145,-1.27,-1.27059842004043,2000
Sarıyer,2007,4,-1.162,-1.197,-1.2280197545235239,2000
Sarıyer,2007,5,-0.866,-0.959,-0.9916576617949192,2000
Sarıyer,2007,6,-0.862,-1.102,-1.0884461796328069,2000
Sarıyer,2007,7,-0.808,-1.098,-1.0687097156424008,2000
Sarıyer,2007,8,-0.693,-0.968,-0.9511022112239592,2000
Sarıyer,2007,9,-1.988,-1.888,-1.9066479882063108,2000
Sarıyer,2007,10,-1.953,-1.921,-1.9637631626728154,2000
Sarıyer,2007,11,-2.447,-2.289,-2.294191088906095,2000
Sarıyer,2007,12,-1.665,-1.785,-1.79960262647808,2000
Sarıyer,2008,1,-1.479,-1.599,-1.6432032326911634,2000
Sarıyer,2008,2,-1.069,-1.099,-1.162398360039179,2000
Sarıyer,2008,3,-0.636,-0.885,-0.925939456847514,2000
Sarıyer,2008,4,-0.687,-1.066,-1.0710210144534007,2000
Sarıyer,2008,5,-0.983,-1.281,-1.3027260026340046,2000
Sarıyer,2008,6,-1.099,-1.347,-1.4026535443583028,2000
Sarıyer,2008,7,-0.708,-0.848,-0.9512549628240415,2000
Sarıyer,2008,8,-0.641,-0.76,-0.8694137197201931,2000
Sarıyer,2008,9,0.287,0.133,0.0423924986023923,2000
Sarıyer,2008,10,0.416,0.332,0.2515016994354995,2000
Sarıyer,2008,11,0.368,0.215,0.14631218090474596,2000
Sarıyer,2008,12,0.44,0.263,0.2177814709047264,2000
Sarıyer,2009,1,0.757,0.536,0.5088695315615652,2000
Sarıyer,2009,2,1.692,1.001,0.9949219840479963,2000
Sarıyer,2009,3,1.896,1.716,1.7041410561554744,2000
Sarıyer,2009,4,2.041,1.897,1.8704022312387192,2000
Sarıyer,2009,5,2.067,1.833,1.8140449636858518,2000
Sarıyer,2009,6,2.054,1.764,1.75673431703565,2000
Sarıyer,2009,7,1.918,1.647,1.6565592584866944,2000
Sarıyer,2009,8,1.856,1.68,1.6730255888737569,2000
Sarıyer,2009,9,1.852,1.743,1.7321321880943408,2000
Sarıyer,2009,10,1.43,1.304,1.3020615841113394,2000
Sarıyer,2009,11,1.516,1.383,1.3626513454428215,2000
Sarıyer,2009,12,1.859,1.669,1.6594625816347692,2000
Sarıyer,2010,1,2.14,1.97,1.959393931666823,2010
Sarıyer,2010,2,1.364,0.893,0.8799041710149437,2010
Sarıyer,2010,3,0.869,0.806,0.7714102605214476,2010
Sarıyer,2010,4,0.905,0.793,0.7555985185694178,2010
Sarıyer,2010,5,0.924,0.791,0.7558344204906204,2010
Sarıyer,2010,6,1.916,1.635,1.610399677046126,2010
Sarıyer,2010,7,2.049,1.741,1.7198216983285795,2010
Sarıyer,2010,8,1.859,1.509,1.5451083239695746,2010
Sarıyer,2010,9,1.62,1.289,1.3389006329638689,2010
Sarıyer,2010,10,2.458,2.039,2.0272923617564835,2010
Sarıyer,2010,11,2.205,1.775,1.7829308925547789,2010
Sarıyer,2010,12,1.853,1.535,1.531230064351305,2010
Sarıyer,2011,1,1.4,1.153,1.1626765271162876,2010
Sarıyer,2011,2,1.084,0.635,0.644344274360202,2010
Sarıyer,2011,3,1.0,0.767,0.8111326391567277,2010
Sarıyer,2011,4,1.311,1.087,1.156338615253935,2010
Sarıyer,2011,5,1.38,1.214,1.2775123100704946,2010
Sarıyer,2011,6,0.556,0.461,0.5441874915374599,2010
Sarıyer,2011,7,0.416,0.258,0.37062564772701456,2010
Sarıyer,2011,8,0.498,0.506,0.5327227306162163,2010
Sarıyer,2011,9,-0.142,-0.227,-0.17263036332280815,2010
Sarıyer,2011,10,-1.099,-1.104,-1.0485182752351092,2010
Sarıyer,2011,11,-1.301,-1.137,-1.1262128794662374,2010
Sarıyer,2011,12,-1.508,-1.338,-1.3170450860763143,2010
Sarıyer,2012,1,-1.38,-1.235,-1.237681310227556,2010
Sarıyer,2012,2,-0.824,-0.502,-0.5174428318989852,2010
Sarıyer,2012,3,-0.741,-0.532,-0.5836291135030055,2010
Sarıyer,2012,4,-0.664,-0.593,-0.6381941487713145,2010
Sarıyer,2012,5,-0.388,-0.329,-0.38955090319716346,2010
Sarıyer,2012,6,-0.396,-0.372,-0.4335232437224358,2010
Sarıyer,2012,7,-0.629,-0.705,-0.7388792416036228,2010
Sarıyer,2012,8,-0.266,-0.444,-0.4463261680868659,2010
Sarıyer,2012,9,-0.307,-0.48,-0.511275102202925,2010
Sarıyer,2012,10,0.076,-0.194,-0.14607401743548742,2010
Sarıyer,2012,11,0.711,0.331,0.43386964399366146,2010
Sarıyer,2012,12,1.358,1.072,1.1234292395532128,2010
Sarıyer,2013,1,1.231,0.916,0.9908629242865094,2010
Sarıyer,2013,2,0.962,0.441,0.4965960813200708,2010
Sarıyer,2013,3,1.028,0.547,0.6538720676673832,2010
Sarıyer,2013,4,0.697,0.186,0.29279187083924524,2010
Sarıyer,2013,5,0.515,-0.11,0.0485134460282262,2010
Sarıyer,2013,6,0.682,0.149,0.2831705805414866,2010
Sarıyer,2013,7,0.73,0.316,0.3863228825502174,2010
Sarıyer,2013,8,0.387,-0.101,-0.022854976191638572,2010
Sarıyer,2013,9,0.409,-0.075,-0.006664446610655009,2010
Sarıyer,2013,10,-0.138,-0.402,-0.43065530322124107,2010
Sarıyer,2013,11,-0.71,-0.956,-1.0053011337118383,2010
Sarıyer,2013,12,-1.86,-1.911,-1.9551305775599386,2010
Sarıyer,2014,1,-2.522,-2.384,-2.410490800013346,2010
Sarıyer,2014,2,-2.621,-4.753,-4.75,2010
Sarıyer,2014,3,-2.438,-2.333,-2.374689844968781,2010
Sarıyer,2014,4,-2.434,-2.254,-2.3184427276331423,2010
Sarıyer,2014,5,-2.256,-2.194,-2.2946413239538055,2010
Sarıyer,2014,6,-2.308,-2.418,-2.509233087149523,2010
Sarıyer,2014,7,-2.111,-2.158,-2.252960639610922,2010
Sarıyer,2014,8,-1.782,-1.806,-1.9014223539523798,2010
Sarıyer,2014,9,-0.815,-1.12,-1.2084817186612389,2010
Sarıyer,2014,10,-0.899,-1.243,-1.308443293347694,2010
Sarıyer,2014,11,-0.738,-1.101,-1.1798784861982243,2010
Sarıyer,2014,12,-0.495,-0.929,-0.9861705651080448,2010
Sarıyer,2015,1,-0.027,-0.449,-0.5263824848004398,2010
Sarıyer,2015,2,0.497,0.199,0.14292797898703902,2010
Sarıyer,2015,3,0.298,0.045,-0.04206608698816367,2010
Sarıyer,2015,4,0.401,0.213,0.12106443528088975,2010
Sarıyer,2015,5,0.075,-0.082,-0.18020806709909534,2010
Sarıyer,2015,6,0.132,0.044,-0.0739375355091688,2010
Sarıyer,2015,7,-0.067,-0.183,-0.30648279060703815,2010
Sarıyer,2015,8,0.042,-0.134,-0.2312191525564303,2010
Sarıyer,2015,9,-0.311,-0.613,-0.6661874615193276,2010
Sarıyer,2015,10,0.312,0.076,0.052712538165756766,2010
Sarıyer,2015,11,0.101,-0.24,-0.23392064139104427,2010
Sarıyer,2015,12,-0.386,-0.732,-0.7302862738258893,2010
Sarıyer,2016,1,-0.418,-0.799,-0.8088056373453624,2010
Sarıyer,2016,2,-0.69,-0.99,-0.9734064613598494,2010
Sarıyer,2016,3,-0.525,-1.031,-1.0178835811964793,2010
Sarıyer,2016,4,-0.82,-1.408,-1.3708620723465517,2010
Sarıyer,2016,5,-0.423,-1.021,-0.9886059408775751,2010
Sarıyer,2016,6,-0.364,-1.128,-1.0342762043875442,2010
Sarıyer,2016,7,-0.266,-1.02,-0.9348564138694917,2010
Sarıyer,2016,8,-0.447,-1.124,-1.073214088400324,2010
Sarıyer,2016,9,-0.764,-1.334,-1.3296004119168952,2010
Sarıyer,2016,10,-1.691,-2.002,-2.0410023091589915,2010
Sarıyer,2016,11,-1.172,-1.652,-1.669384579949925,2010
Sarıyer,2016,12,-0.279,-0.793,-0.8304587039301936,2010
Sarıyer,2017,1,0.302,-0.167,-0.20979666078274292,2010
Sarıyer,2017,2,0.025,-0.251,-0.2973704021899156,2010
Sarıyer,2017,3,-0.085,-0.451,-0.5024638770830774,2010
Sarıyer,2017,4,-0.084,-0.279,-0.3576275628810375,2010
Sarıyer,2017,5,-0.136,-0.249,-0.32434405705700287,2010
Sarıyer,2017,6,-0.269,-0.309,-0.4082089129201075,2010
Sarıyer,2017,7,0.397,0.421,0.3225817319803011,2010
Sarıyer,2017,8,0.438,0.466,0.35754392545648844,2010
Sarıyer,2017,9,0.993,0.981,0.9183014816911869,2010
Sarıyer,2017,10,1.206,1.192,1.1456373106765534,2010
Sarıyer,2017,11,1.095,1.083,1.0293468834894206,2010
Sarıyer,2017,12,0.881,0.789,0.7883430574254807,2010
Sarıyer,2018,1,0.048,-0.194,-0.18969294410883789,2010
Sarıyer,2018,2,0.333,0.159,0.1530675291384878,2010
Sarıyer,2018,3,0.6,0.41,0.39687487306763475,2010
Sarıyer,2018,4,0.697,0.448,0.4301984597650181,2010
Sarıyer,2018,5,0.586,0.283,0.2709007614562419,2010
Sarıyer,2018,6,0.603,0.295,0.277607944848834,2010
Sarıyer,2018,7,0.185,-0.279,-0.2650662605450377,2010
Sarıyer,2018,8,0.002,-0.588,-0.533830995726019,2010
Sarıyer,2018,9,0.552,-0.004,0.04030124545972469,2010
Sarıyer,2018,10,0.252,-0.31,-0.24869807428857818,2010
Sarıyer,2018,11,0.895,0.341,0.39571706707309606,2010
Sarıyer,2018,12,1.529,1.129,1.1259051358712244,2010
Sarıyer,2019,1,1.823,1.443,1.4417576631513525,2010
Sarıyer,2019,2,2.018,1.1,1.0992674906045008,2010
Sarıyer,2019,3,1.642,1.317,1.3188578382057154,2010
Sarıyer,2019,4,1.74,1.416,1.4163975887709055,2010
Sarıyer,2019,5,1.876,1.495,1.4993708831723649,2010
Sarıyer,2019,6,1.768,1.352,1.3690169358906916,2010
Sarıyer,2019,7,2.195,1.755,1.7484224113057785,2010
Sarıyer,2019,8,2.205,1.896,1.8542539270869383,2010
Sarıyer,2019,9,1.084,0.939,0.8454107496105461,2010
Sarıyer,2019,10,1.16,1.011,0.9436668843924515,2010
Sarıyer,2019,11,0.618,0.363,0.3135562367919078,2010
Sarıyer,2019,12,-0.28,-0.661,-0.6776464004836491,2010
Sarıyer,2020,1,-0.001,-0.41,-0.4312674855367052,2020
Sarıyer,2020,2,-0.361,-0.645,-0.6567606289505413,2020
Sarıyer,2020,3,-0.294,-0.742,-0.759998635170787,2020
Sarıyer,2020,4,-0.312,-0.744,-0.768163404186868,2020
Sarıyer,2020,5,-0.354,-0.672,-0.7284725889928406,2020
Sarıyer,2020,6,-0.241,-0.417,-0.538623412214155,2020
Sarıyer,2020,7,-1.155,-1.403,-1.4837630808208824,2020
Sarıyer,2020,8,-1.209,-1.416,-1.482882475113347,2020
Sarıyer,2020,9,-1.282,-1.533,-1.5671370157944429,2020
Sarıyer,2020,10,-0.981,-1.36,-1.365698440660587,2020
Sarıyer,2020,11,-1.113,-1.426,-1.4621437486030002,2020
Sarıyer,2020,12,-1.597,-1.862,-1.877617797238666,2020
Sarıyer,2021,1,-1.517,-1.877,-1.8680217839336763,2020
Sarıyer,2021,2,-1.493,-2.099,-2.043225688942991,2020
Sarıyer,2021,3,-1.024,-1.419,-1.4050389260260667,2020
Sarıyer,2021,4,-0.912,-1.293,-1.2704562519413969,2020
Sarıyer,2021,5,-1.134,-1.563,-1.501243490857304,2020
Sarıyer,2021,6,-0.775,-1.2,-1.1448852400633989,2020
Sarıyer,2021,7,-0.642,-1.052,-0.9998040979208174,2020
Sarıyer,2021,8,-0.681,-1.097,-1.0369416883890172,2020
Sarıyer,2021,9,-0.56,-0.894,-0.8844323107011793,2020
Sarıyer,2021,10,-0.626,-0.792,-0.840141795144303,2020
Sarıyer,2021,11,-0.613,-0.83,-0.8480587598718894,2020
Sarıyer,2021,12,0.118,-0.051,-0.07228864595620596,2020
Sarıyer,2022,1,-0.73,-0.923,-0.9710629900028138,2020
Sarıyer,2022,2,-0.217,-0.231,-0.2771690218460387,2020
Sarıyer,2022,3,-0.509,-0.619,-0.6766774577036774,2020
Sarıyer,2022,4,-0.496,-0.645,-0.691172869937493,2020
Sarıyer,2022,5,-0.55,-0.572,-0.6488714185468899,2020
Sarıyer,2022,6,-1.0,-1.093,-1.1459186342170415,2020
Sarıyer,2022,7,-0.357,-0.33,-0.4298229902729183,2020
Sarıyer,2022,8,0.353,0.38,0.2944592410737498,2020
Sarıyer,2022,9,0.361,0.333,0.2635132605419425,2020
Sarıyer,2022,10,0.155,0.111,0.07124743251331726,2020
Sarıyer,2022,11,-0.107,-0.204,-0.23315849573554748,2020
Sarıyer,2022,12,-0.719,-0.881,-0.8822815521154277,2020
Sarıyer,2023,1,-1.057,-1.302,-1.2886694112416863,2020
Sarıyer,2023,2,-1.526,-1.743,-1.7254555402615848,2020
Sarıyer,2023,3,-1.269,-1.534,-1.5430063905745468,2020
Sarıyer,2023,4,-0.854,-1.099,-1.1426226371532273,2020
Sarıyer,2023,5,-0.758,-0.908,-0.9986460105983763,2020
Sarıyer,2023,6,-0.981,-1.091,-1.2215265183398498,2020
Sarıyer,2023,7,-1.517,-1.62,-1.7125216014136302,2020
Sarıyer,2023,8,-2.181,-1.979,-2.0702362506882666,2020
Sarıyer,2023,9,-2.475,-2.157,-2.220402020847013,2020
Sarıyer,2023,10,-2.126,-2.137,-2.182423858335315,2020
Sarıyer,2023,11,-0.424,-0.86,-0.8505441121819644,2020
Sarıyer,2023,12,0.243,-0.127,-0.13352082170679744,2020
Sarıyer,2024,1,0.789,0.489,0.46623032410931853,2020
Sarıyer,2024,2,0.554,0.185,0.176939939971413,2020
Sarıyer,2024,3,0.367,-0.034,-0.048445053018598715,2020
Sarıyer,2024,4,-0.073,-0.665,-0.6480691244399849,2020
Sarıyer,2024,5,-0.042,-0.649,-0.6210370457348037,2020
Sarıyer,2024,6,-0.115,-0.946,-0.8262051156905623,2020
Sarıyer,2024,7,-0.211,-1.116,-0.9726253709632575,2020
Sarıyer,2024,8,-0.234,-1.082,-0.9667119152500543,2020
Sarıyer,2024,9,0.114,-0.722,-0.6246543033792312,2020
Sarıyer,2024,10,-0.067,-0.717,-0.6845397012787546,2020
Sarıyer,2024,11,-1.516,-1.95,-1.9657349841379108,2020
Sarıyer,2024,12,-1.374,-1.847,-1.8714577874851506,2020
Tekirdağ,1965,12,1.531,1.66,1.6814705228442666,1960
Tekirdağ,1966,1,2.103,2.125,2.1448656747244117,1960
Tekirdağ,1966,2,1.397,1.531,1.555763538908943,1960
Tekirdağ,1966,3,1.622,1.728,1.7489307230218234,1960
Tekirdağ,1966,4,1.574,1.582,1.5929100529818563,1960
Tekirdağ,1966,5,1.38,1.383,1.3632069464128622,1960
Tekirdağ,1966,6,1.499,1.553,1.4969279122817387,1960
Tekirdağ,1966,7,1.573,1.579,1.529902005443119,1960
Tekirdağ,1966,8,1.462,1.433,1.4066639105316414,1960
Tekirdağ,1966,9,1.472,1.542,1.482500720776447,1960
Tekirdağ,1966,10,1.351,0.842,0.8424137608948101,1960
Tekirdağ,1966,11,1.2,1.01,1.0082926398975574,1960
Tekirdağ,1966,12,0.814,0.689,0.6403455415870559,1960
Tekirdağ,1967,1,0.713,0.622,0.5734549818435795,1960
Tekirdağ,1967,2,0.785,0.825,0.7698249341438211,1960
Tekirdağ,1967,3,0.461,0.46,0.4133694885545836,1960
Tekirdağ,1967,4,0.367,0.405,0.3750089480517019,1960
Tekirdağ,1967,5,0.469,0.476,0.48834380890577767,1960
Tekirdağ,1967,6,0.5,0.516,0.5501229566439987,1960
Tekirdağ,1967,7,0.542,0.554,0.6045174305294368,1960
Tekirdağ,1967,8,0.538,0.556,0.6047276024166567,1960
Tekirdağ,1967,9,0.529,0.509,0.5985992589102278,1960
Tekirdağ,1967,10,0.705,0.564,0.5906600834570553,1960
Tekirdağ,1967,11,-0.158,-0.002,0.004189228532262075,1960
Tekirdağ,1967,12,-0.313,-0.179,-0.16600716699076437,1960
Tekirdağ,1968,1,-0.066,0.073,0.08791537348753065,1960
Tekirdağ,1968,2,0.029,0.082,0.09967340537854058,1960
Tekirdağ,1968,3,0.413,0.475,0.4962054583821249,1960
Tekirdağ,1968,4,0.139,0.166,0.1898898341096662,1960
Tekirdağ,1968,5,-0.042,-0.117,-0.058001292965837656,1960
Tekirdağ,1968,6,-0.033,-0.148,-0.06709525886112692,1960
Tekirdağ,1968,7,-0.065,-0.155,-0.08289205496167339,1960
Tekirdağ,1968,8,0.1,0.085,0.11843095045860891,1960
Tekirdağ,1968,9,0.671,0.753,0.7755736685543837,1960
Tekirdağ,1968,10,0.638,0.535,0.5363450594035923,1960
Tekirdağ,1968,11,1.007,1.093,1.0936766372833764,1960
Tekirdağ,1968,12,1.181,1.273,1.264374259326989,1960
Tekirdağ,1969,1,0.836,1.002,0.9887810102813083,1960
Tekirdağ,1969,2,1.238,1.389,1.3874675842973545,1960
Tekirdağ,1969,3,0.928,1.119,1.109602047533162,1960
Tekirdağ,1969,4,1.202,1.427,1.4157152467853047,1960
Tekirdağ,1969,5,1.183,1.434,1.4073807769240638,1960
Tekirdağ,1969,6,1.364,1.536,1.5275169973161689,1960
Tekirdağ,1969,7,1.468,1.677,1.6514995296365824,1960
Tekirdağ,1969,8,1.273,1.551,1.5197125861762237,1960
Tekirdağ,1969,9,0.645,0.965,0.9381853002654797,1960
Tekirdağ,1969,10,0.4,0.485,0.47689207636764047,1960
Tekirdağ,1969,11,0.256,0.522,0.5198362590895031,1960
Tekirdağ,1969,12,0.202,0.391,0.41442172144235634,1960
Tekirdağ,1970,1,-0.276,-0.193,-0.15282848038235938,1970
Tekirdağ,1970,2,-0.138,-0.101,-0.06302691490069622,1970
Tekirdağ,1970,3,0.144,0.091,0.1367192367997302,1970
Tekirdağ,1970,4,0.112,-0.064,0.008127118647466824,1970
Tekirdağ,1970,5,0.369,0.32,0.3587717916159157,1970
Tekirdağ,1970,6,0.073,0.115,0.11289437793717735,1970
Tekirdağ,1970,7,-0.085,-0.203,-0.1463989647400519,1970
Tekirdağ,1970,8,-0.057,-0.245,-0.17243877357997242,1970
Tekirdağ,1970,9,-0.032,-0.15,-0.11352135771559677,1970
Tekirdağ,1970,10,0.423,0.317,0.32780003209667236,1970
Tekirdağ,1970,11,0.802,0.828,0.8189931279220772,1970
Tekirdağ,1970,12,0.263,0.337,0.28497007526661783,1970
Tekirdağ,1971,1,0.488,0.556,0.524391211218016,1970
Tekirdağ,1971,2,-0.004,0.059,0.006803014432831099,1970
Tekirdağ,1971,3,0.3,0.408,0.3647135529283771,1970
Tekirdağ,1971,4,0.114,0.342,0.2784613426713709,1970
Tekirdağ,1971,5,0.017,0.19,0.15735659907532082,1970
Tekirdağ,1971,6,-0.088,0.051,0.04194210889080018,1970
Tekirdağ,1971,7,0.048,0.286,0.2514920192724667,1970
Tekirdağ,1971,8,0.094,0.261,0.24909077258605364,1970
